1,2,1,0.032,-0.900,1.992,158.666,1.865
1,2,1,0.132,-0.899,1.989,158.569,1.865
1,2,1,0.233,-0.899,1.986,158.870,1.865
1,2,1,0.332,-0.898,1.986,159.054,1.865
1,2,1,0.433,-0.898,1.988,159.206,1.865
1,2,1,0.534,-0.894,1.989,157.133,1.865
1,2,1,0.634,-0.881,1.994,151.797,1.865
1,2,1,0.740,-0.872,2.001,150.416,1.865
1,2,1,0.840,-0.871,2.003,150.949,1.865
1,2,1,0.934,-0.872,2.002,151.594,1.865
1,2,1,1.034,-0.872,2.002,151.842,1.865
1,2,1,1.134,-0.872,2.004,151.792,1.865
1,2,1,1.241,-0.869,2.006,151.143,1.865
1,2,1,1.334,-0.865,2.010,149.522,1.865
1,2,1,1.437,-0.856,2.015,147.618,1.865
1,2,1,1.535,-0.848,2.020,145.397,1.865
1,2,1,1.641,-0.833,2.027,141.495,1.865
1,2,1,1.737,-0.817,2.035,138.170,1.865
1,2,1,1.835,-0.804,2.040,135.546,1.865
1,2,1,1.936,-0.793,2.043,133.479,1.865
1,2,1,2.043,-0.784,2.043,130.530,1.865
1,2,1,2.138,-0.781,2.040,127.825,1.865
1,2,1,2.243,-0.782,2.036,125.550,1.865
1,2,1,2.337,-0.788,2.030,123.769,1.865
1,2,1,2.439,-0.796,2.023,123.388,1.865
1,2,1,2.538,-0.803,2.017,123.635,1.865
1,2,1,2.645,-0.811,2.010,124.349,1.865
1,2,1,2.744,-0.816,2.003,124.977,1.865
1,2,1,2.839,-0.817,1.997,125.167,1.865
1,2,1,2.939,-0.808,1.989,125.299,1.865
1,2,1,3.040,-0.793,1.978,125.253,1.865
1,2,1,3.139,-0.761,1.961,125.208,1.865
1,2,1,3.240,-0.728,1.942,125.478,1.865
1,2,1,3.342,-0.678,1.916,125.769,1.865
1,2,1,3.440,-0.634,1.896,125.795,1.865
1,2,1,3.542,-0.585,1.874,126.641,1.865
1,2,1,3.642,-0.544,1.855,127.790,1.865
1,2,1,3.747,-0.499,1.831,128.772,1.865
1,2,1,3.842,-0.464,1.806,129.513,1.865
1,2,1,3.943,-0.426,1.774,129.802,1.865
1,2,1,4.048,-0.387,1.732,129.367,1.865
1,2,1,4.144,-0.357,1.691,128.265,1.865
1,2,1,4.242,-0.325,1.641,127.284,1.865
1,2,1,4.344,-0.293,1.587,127.089,1.865
1,2,1,4.444,-0.259,1.537,127.145,1.865
1,2,1,4.544,-0.219,1.492,126.818,1.865
1,2,1,4.646,-0.176,1.449,127.360,1.865
1,2,1,4.751,-0.119,1.404,128.703,1.865
1,2,1,4.844,-0.064,1.370,129.951,1.865
1,2,1,4.944,0.005,1.336,129.742,1.865
1,2,1,5.046,0.072,1.307,128.962,1.865
1,2,1,5.145,0.130,1.276,129.136,1.865
1,2,1,5.245,0.185,1.239,129.987,1.865
1,2,1,5.352,0.244,1.192,130.777,1.865
1,2,1,5.446,0.289,1.148,131.285,1.865
1,2,1,5.548,0.335,1.096,130.515,1.865
1,2,1,5.646,0.378,1.043,129.451,1.865
1,2,1,5.753,0.423,0.984,128.998,1.865
1,2,1,5.847,0.463,0.942,128.533,1.865
1,2,1,5.946,0.511,0.897,126.975,1.865
1,2,1,6.048,0.564,0.851,126.157,1.865
1,2,1,6.154,0.617,0.809,126.585,1.865
1,2,1,6.249,0.672,0.772,127.376,1.865
1,2,1,6.348,0.748,0.733,127.788,1.865
1,2,1,6.455,0.822,0.701,128.066,1.865
1,2,1,6.548,0.886,0.672,128.042,1.865
1,2,1,6.648,0.937,0.644,128.784,1.865
1,2,1,6.756,0.995,0.607,129.268,1.865
1,2,1,6.856,1.046,0.571,129.525,1.865
1,2,1,6.951,1.096,0.530,128.696,1.865
1,2,1,7.056,1.145,0.484,127.607,1.865
1,2,1,7.148,1.188,0.437,127.494,1.865
1,2,1,7.257,1.245,0.375,127.378,1.865
1,2,1,7.352,1.286,0.334,127.376,1.865
1,2,1,7.451,1.334,0.294,126.900,1.865
1,2,1,7.551,1.382,0.258,126.347,1.865
1,2,1,7.651,1.433,0.223,126.799,1.865
1,2,1,7.751,1.489,0.190,128.325,1.865
1,2,1,7.851,1.547,0.161,129.795,1.865
1,2,1,7.953,1.609,0.134,130.529,1.865
1,2,1,8.053,1.662,0.109,131.362,1.865
1,2,1,8.152,1.704,0.089,132.776,1.865
1,2,1,8.254,1.750,0.064,133.872,1.865
1,2,1,8.360,1.792,0.041,133.906,1.865
1,2,1,8.452,1.824,0.018,134.387,1.865
1,2,1,8.555,1.856,-0.010,134.347,1.865
1,2,1,8.653,1.887,-0.041,133.794,1.865
1,2,1,8.754,1.919,-0.076,132.910,1.865
1,2,1,8.861,1.953,-0.117,131.531,1.865
1,2,1,8.956,1.979,-0.146,130.561,1.865
1,2,2,9.055,2.008,-0.175,129.267,1.865
1,2,2,9.157,2.038,-0.201,127.429,1.865
1,2,2,9.254,2.058,-0.219,126.640,1.865
1,2,2,9.355,2.077,-0.236,126.894,1.865
1,2,2,9.457,2.096,-0.245,126.674,1.865
1,2,2,9.562,2.115,-0.246,124.418,1.865
1,2,2,9.656,2.135,-0.243,121.496,1.865
1,2,2,9.757,2.157,-0.233,117.954,1.865
1,2,2,9.863,2.178,-0.216,112.510,1.865
1,2,2,9.956,2.196,-0.199,107.130,1.865
1,2,2,10.058,2.209,-0.176,100.217,1.865
1,2,2,10.159,2.221,-0.154,91.937,1.865
1,2,2,10.259,2.227,-0.136,82.417,1.865
1,2,2,10.358,2.230,-0.119,72.336,1.865
1,2,2,10.460,2.228,-0.100,62.908,1.865
1,2,2,10.558,2.220,-0.083,55.662,1.865
1,2,2,10.660,2.207,-0.067,50.123,1.865
1,2,2,10.759,2.194,-0.054,46.391,1.865
1,2,2,10.859,2.175,-0.035,42.085,1.865
1,2,2,10.959,2.157,-0.012,37.475,1.865
1,2,2,11.119,2.110,0.029,27.761,1.865
1,2,2,11.239,2.076,0.051,20.763,1.865
1,2,2,11.339,2.054,0.064,15.406,1.865
1,2,2,11.439,2.035,0.075,9.700,1.865
1,2,2,11.538,2.025,0.083,4.369,1.865
1,2,2,11.639,2.019,0.088,-0.807,1.865
1,2,2,11.738,2.016,0.089,-5.681,1.865
1,2,2,11.841,2.012,0.090,-10.351,1.865
1,2,2,11.940,2.007,0.091,-13.723,1.865
1,2,2,12.039,2.001,0.090,-15.655,1.865
1,2,2,12.139,1.990,0.086,-17.456,1.865
1,2,2,12.241,1.978,0.082,-18.583,1.865
1,2,2,12.341,1.962,0.079,-19.741,1.865
1,2,2,12.441,1.946,0.075,-20.165,1.865
1,2,2,12.541,1.934,0.071,-20.338,1.865
1,2,2,12.641,1.924,0.068,-21.800,1.865
1,2,2,12.741,1.916,0.066,-23.253,1.865
1,2,2,12.843,1.909,0.067,-24.194,1.865
1,2,2,12.942,1.905,0.069,-24.140,1.865
1,2,2,13.041,1.904,0.070,-24.042,1.865
1,2,2,13.144,1.904,0.071,-23.506,1.865
1,2,2,13.242,1.905,0.072,-23.693,1.865
1,2,2,13.340,1.903,0.070,-24.655,1.865
1,2,2,13.449,1.901,0.067,-26.874,1.865
1,2,2,13.549,1.895,0.063,-30.227,1.865
1,2,2,13.644,1.887,0.060,-34.492,1.865
1,2,2,13.743,1.877,0.054,-39.262,1.865
1,2,2,13.846,1.867,0.047,-44.803,1.865
1,2,2,13.945,1.857,0.038,-50.800,1.865
1,2,2,14.046,1.848,0.027,-56.318,1.865
1,2,2,14.146,1.840,0.016,-62.150,1.865
1,2,2,14.251,1.833,0.004,-67.354,1.865
1,2,2,14.352,1.826,-0.008,-71.716,1.865
1,2,2,14.452,1.818,-0.020,-75.229,1.865
1,2,2,14.545,1.809,-0.032,-76.979,1.865
1,2,2,14.647,1.799,-0.049,-78.179,1.865
1,2,2,14.753,1.792,-0.061,-76.231,1.865
1,2,2,14.845,1.788,-0.065,-72.645,1.865
1,2,2,14.946,1.785,-0.064,-68.253,1.865
1,2,2,15.046,1.785,-0.057,-64.711,1.865
1,2,2,15.147,1.784,-0.049,-63.552,1.865
1,2,2,15.248,1.781,-0.048,-66.147,1.865
1,2,2,15.348,1.778,-0.052,-71.502,1.865
1,2,2,15.454,1.778,-0.058,-77.637,1.865
1,2,2,15.549,1.778,-0.066,-83.247,1.865
1,2,2,15.648,1.778,-0.071,-88.090,1.865
1,2,2,15.748,1.777,-0.074,-91.730,1.865
1,2,2,15.848,1.774,-0.074,-93.634,1.865
1,2,2,15.956,1.764,-0.075,-94.750,1.865
1,2,2,16.051,1.749,-0.081,-96.146,1.865
1,2,2,16.150,1.726,-0.089,-96.810,1.865
1,2,2,16.249,1.688,-0.104,-96.934,1.865
1,2,2,16.351,1.646,-0.123,-96.805,1.865
1,2,2,16.450,1.599,-0.147,-96.238,1.865
1,2,2,16.549,1.556,-0.169,-96.175,1.865
1,2,2,16.657,1.502,-0.195,-95.714,1.865
1,2,2,16.751,1.461,-0.212,-95.098,1.865
1,2,2,16.858,1.408,-0.228,-94.687,1.865
1,2,2,16.958,1.363,-0.238,-94.596,1.865
1,2,2,17.058,1.303,-0.243,-94.832,1.865
1,2,2,17.152,1.251,-0.241,-95.410,1.865
1,2,2,17.258,1.189,-0.234,-96.412,1.865
1,2,2,17.353,1.124,-0.224,-96.537,1.865
1,2,2,17.452,1.063,-0.214,-96.822,1.865
1,2,2,17.551,1.002,-0.211,-97.652,1.865
1,2,2,17.654,0.941,-0.211,-98.675,1.865
1,2,2,17.753,0.878,-0.214,-98.868,1.865
1,2,2,17.859,0.813,-0.221,-98.280,1.865
1,2,2,17.960,0.738,-0.237,-97.325,1.865
1,2,2,18.060,0.674,-0.256,-95.993,1.865
1,2,2,18.161,0.597,-0.284,-94.704,1.865
1,2,2,18.256,0.541,-0.305,-93.915,1.865
1,2,2,18.357,0.482,-0.326,-92.436,1.865
1,2,2,18.456,0.422,-0.342,-92.017,1.865
1,2,2,18.556,0.359,-0.356,-92.032,1.865
1,2,2,18.656,0.285,-0.369,-92.936,1.865
1,2,2,18.757,0.222,-0.374,-94.026,1.865
1,2,2,18.856,0.143,-0.373,-94.554,1.865
1,2,2,18.956,0.075,-0.371,-94.965,1.865
1,2,2,19.107,-0.029,-0.369,-95.390,1.865
1,2,2,19.201,-0.094,-0.372,-95.998,1.865
1,2,2,19.301,-0.157,-0.376,-96.127,1.865
1,2,2,19.402,-0.224,-0.381,-95.394,1.865
1,2,2,19.503,-0.292,-0.391,-93.910,1.865
1,2,2,19.602,-0.360,-0.406,-91.986,1.865
1,2,2,19.702,-0.431,-0.424,-90.488,1.865
1,2,2,19.803,-0.494,-0.442,-90.060,1.865
1,2,2,19.909,-0.558,-0.456,-88.523,1.865
1,2,2,20.010,-0.607,-0.465,-87.683,1.865
1,2,2,20.110,-0.667,-0.473,-87.503,1.865
1,2,2,20.205,-0.714,-0.478,-88.227,1.865
1,2,2,20.305,-0.768,-0.478,-89.502,1.865
1,2,2,20.411,-0.828,-0.473,-90.280,1.865
1,2,2,20.511,-0.877,-0.465,-90.942,1.865
1,2,2,20.604,-0.929,-0.458,-91.772,1.865
1,2,2,20.704,-0.975,-0.456,-92.692,1.865
1,2,2,20.811,-1.019,-0.455,-93.374,1.865
1,2,2,20.905,-1.050,-0.455,-92.993,1.865
1,2,2,21.012,-1.086,-0.458,-92.622,1.865
1,2,2,21.105,-1.113,-0.463,-91.680,1.865
1,2,2,21.212,-1.142,-0.472,-89.801,1.865
1,2,2,21.312,-1.168,-0.482,-87.860,1.865
1,2,2,21.406,-1.190,-0.490,-86.424,1.865
1,2,3,21.512,-1.215,-0.497,-84.949,1.865
1,2,3,21.606,-1.233,-0.500,-83.690,1.865
1,2,3,21.709,-1.249,-0.501,-83.240,1.865
1,2,3,21.807,-1.260,-0.502,-83.906,1.865
1,2,3,21.914,-1.271,-0.506,-86.744,1.865
1,2,3,22.008,-1.280,-0.515,-90.878,1.865
1,2,3,22.109,-1.286,-0.526,-95.884,1.865
1,2,3,22.214,-1.290,-0.541,-102.797,1.865
1,2,3,22.314,-1.287,-0.561,-112.251,1.865
1,2,3,22.415,-1.278,-0.586,-122.103,1.865
1,2,3,22.515,-1.265,-0.610,-132.456,1.865
1,2,3,22.616,-1.247,-0.633,-141.421,1.865
1,2,3,22.715,-1.231,-0.653,-150.053,1.865
1,2,3,22.810,-1.211,-0.673,-158.246,1.865
1,2,3,22.916,-1.188,-0.691,-166.575,1.865
1,2,3,23.011,-1.168,-0.704,-172.501,1.865
1,2,3,23.109,-1.158,-0.714,-174.511,1.865
1,2,3,23.211,-1.167,-0.717,-169.956,1.865
1,2,3,23.309,-1.194,-0.713,-158.483,1.865
1,2,3,23.417,-1.253,-0.684,-137.920,1.865
1,2,3,23.513,-1.296,-0.642,-116.723,1.865
1,2,3,23.618,-1.329,-0.571,-93.646,1.865
1,2,3,23.713,-1.335,-0.514,-76.423,1.865
1,2,3,23.812,-1.326,-0.464,-63.996,1.865
1,2,3,23.919,-1.311,-0.426,-53.618,1.865
1,2,3,24.012,-1.297,-0.399,-45.706,1.865
1,2,3,24.119,-1.276,-0.370,-37.696,1.865
1,2,3,24.212,-1.252,-0.342,-31.458,1.865
1,2,3,24.319,-1.225,-0.313,-25.573,1.865
1,2,3,24.415,-1.198,-0.284,-20.142,1.865
1,2,3,24.514,-1.168,-0.256,-13.980,1.865
1,2,3,24.614,-1.136,-0.232,-8.151,1.865
1,2,3,24.715,-1.101,-0.215,-1.046,1.865
1,2,3,24.813,-1.066,-0.204,5.257,1.865
1,2,3,24.920,-1.036,-0.199,11.273,1.865
1,2,3,25.016,-1.017,-0.200,14.511,1.865
1,2,3,25.115,-1.012,-0.204,16.260,1.865
1,2,3,25.214,-1.011,-0.210,17.819,1.865
1,2,3,25.314,-1.009,-0.215,20.597,1.865
1,2,3,25.422,-1.003,-0.221,26.325,1.865
1,2,3,25.522,-0.993,-0.230,32.883,1.865
1,2,3,25.616,-0.982,-0.244,40.811,1.865
1,2,3,25.715,-0.973,-0.263,47.740,1.865
1,2,3,25.818,-0.968,-0.282,54.397,1.865
1,2,3,25.917,-0.963,-0.302,61.263,1.865
1,2,3,26.023,-0.957,-0.326,68.185,1.865
1,2,3,26.123,-0.950,-0.350,73.875,1.865
1,2,3,26.217,-0.943,-0.375,77.986,1.865
1,2,3,26.317,-0.937,-0.396,81.066,1.865
1,2,3,26.424,-0.925,-0.422,83.761,1.865
1,2,3,26.524,-0.911,-0.452,86.305,1.865
1,2,3,26.624,-0.899,-0.484,89.076,1.865
1,2,3,26.724,-0.889,-0.514,91.652,1.865
1,2,3,26.825,-0.881,-0.537,94.171,1.865
1,2,3,26.918,-0.877,-0.551,96.273,1.865
1,2,3,27.025,-0.874,-0.560,98.951,1.865
1,2,3,27.120,-0.874,-0.561,100.618,1.865
1,2,3,27.219,-0.873,-0.560,101.705,1.865
1,2,3,27.326,-0.869,-0.555,102.820,1.865
1,2,3,27.426,-0.866,-0.550,103.437,1.865
1,2,3,27.522,-0.863,-0.545,103.648,1.865
1,2,3,27.627,-0.861,-0.540,103.472,1.865
1,2,3,27.721,-0.858,-0.536,103.064,1.865
1,2,3,27.822,-0.855,-0.531,101.984,1.865
1,2,3,27.927,-0.851,-0.525,99.780,1.865
1,2,3,28.021,-0.846,-0.516,96.528,1.865
1,2,3,28.128,-0.841,-0.500,89.000,1.865
1,2,3,28.224,-0.837,-0.472,78.267,1.865
1,2,3,28.324,-0.841,-0.435,64.399,1.865
1,2,3,28.424,-0.854,-0.400,53.443,1.865
1,2,3,28.524,-0.867,-0.376,45.217,1.865
1,2,3,28.624,-0.877,-0.365,42.167,1.865
1,2,3,28.730,-0.877,-0.365,43.923,1.865
1,2,3,28.830,-0.869,-0.374,48.734,1.865
1,2,3,28.924,-0.857,-0.388,56.623,1.865
1,2,3,29.025,-0.837,-0.415,70.115,1.865
1,2,3,29.124,-0.818,-0.447,82.588,1.865
1,2,3,29.218,-0.806,-0.473,90.993,1.865
1,2,3,29.349,-0.785,-0.500,97.163,1.865
1,2,3,29.449,-0.760,-0.517,99.700,1.865
1,2,3,29.542,-0.734,-0.535,100.962,1.865
1,2,3,29.650,-0.703,-0.559,101.222,1.865
1,2,3,29.744,-0.676,-0.581,100.966,1.865
1,2,3,29.844,-0.645,-0.605,100.670,1.865
1,2,3,29.943,-0.613,-0.627,99.809,1.865
1,2,3,30.043,-0.578,-0.645,98.890,1.865
1,2,3,30.150,-0.536,-0.664,98.254,1.865
1,2,3,30.251,-0.492,-0.678,98.029,1.865
1,2,3,30.344,-0.447,-0.688,98.297,1.865
1,2,3,30.445,-0.395,-0.694,99.341,1.865
1,2,3,30.546,-0.338,-0.695,100.121,1.865
1,2,3,30.652,-0.279,-0.695,100.971,1.865
1,2,3,30.753,-0.232,-0.699,102.341,1.865
1,2,3,30.848,-0.192,-0.705,103.685,1.865
1,2,3,30.948,-0.153,-0.712,104.431,1.865
1,2,0,59.457,0.083,-0.743,90.246,0.763
1,2,0,59.558,0.083,-0.743,90.317,0.763
1,2,0,59.660,0.083,-0.744,90.378,0.763
1,2,0,59.760,0.082,-0.744,90.366,0.763
1,2,0,59.860,0.083,-0.744,90.184,0.763
1,2,0,59.965,0.083,-0.743,89.929,0.763
1,2,0,60.065,0.083,-0.742,89.561,0.763
1,2,0,60.160,0.083,-0.742,89.351,0.763
1,2,0,60.261,0.083,-0.741,88.666,0.763
1,2,0,60.361,0.083,-0.738,87.233,0.763
1,2,0,60.462,0.083,-0.732,84.406,0.763
1,2,0,60.566,0.083,-0.723,80.859,0.763
1,2,0,60.663,0.081,-0.713,77.644,0.763
1,2,0,60.763,0.079,-0.705,75.504,0.763
1,2,0,60.861,0.080,-0.701,74.808,0.763
1,2,0,60.963,0.081,-0.699,74.624,0.763
1,2,0,61.062,0.082,-0.696,74.416,0.763
1,2,0,61.163,0.084,-0.693,74.295,0.763
1,2,0,61.264,0.088,-0.688,74.470,0.763
1,2,0,61.364,0.092,-0.681,74.968,0.763
1,2,0,61.464,0.097,-0.671,75.630,0.763
1,2,0,61.568,0.104,-0.657,76.364,0.763
1,2,0,61.665,0.112,-0.645,76.965,0.763
1,2,0,61.763,0.122,-0.632,77.431,0.763
1,2,0,61.863,0.139,-0.621,77.356,0.763
1,2,0,61.965,0.163,-0.613,76.718,0.763
1,2,0,62.065,0.193,-0.603,75.014,0.763
1,2,0,62.164,0.233,-0.593,73.277,0.763
1,2,0,62.264,0.279,-0.585,71.836,0.763
1,2,0,62.366,0.340,-0.580,70.599,0.763
1,2,0,62.465,0.390,-0.581,70.360,0.763
1,2,0,62.566,0.443,-0.581,69.960,0.763
1,2,0,62.667,0.499,-0.578,69.503,0.763
1,2,0,62.772,0.546,-0.572,68.686,0.763
1,2,0,62.866,0.588,-0.562,68.083,0.763
1,2,0,62.966,0.636,-0.545,68.502,0.763
1,2,0,63.183,0.748,-0.479,71.290,0.763
1,2,0,63.283,0.801,-0.438,72.244,0.763
1,2,0,63.385,0.850,-0.402,73.023,0.763
1,2,0,63.485,0.900,-0.370,73.720,0.763
