35	1	2	0	175.882804871
35	2	1	38.4887376936	-45.2898597717
35	3	1	165.579187508	48.4641723633
35	4	2	135.111368798	27.4782028198
35	5	4	143.451395192	-152.3020401
35	6	3	26.2804455607	178.687149048
35	7	4	34.971822095	146.057632446
35	1	2	0	10.6815261841
35	2	2	162.513718916	-165.426071167
35	3	1	36.4015203875	83.6988525391
35	4	1	137.577352721	26.9727554321
35	5	3	23.8844988092	22.0931015015
35	6	4	139.907647478	18.906578064
35	7	4	163.074197416	150.977340698
35	8	3	146.532300049	23.6608657837
35	9	1	164.288998413	69.9343566895
35	10	1	140.951463473	26.9325180054
35	11	2	33.4309967878	37.5904159546
35	12	2	25.910640076	156.757537842
35	13	4	145.609952977	150.44884491
35	14	3	165.782592008	158.830970764
35	15	4	148.577152647	-157.848808289
35	16	3	24.6235176392	-171.245552063
35	17	2	39.228477486	-178.627174377
35	18	2	148.153055106	20.7970657349
35	19	1	165.578427805	-49.8401069641
35	20	1	-179.297131345	-5.71912384033
35	1	1	0	172.017539978
35	2	4	170.22248114	21.2269592285
35	3	3	170.78273648	33.648147583
35	4	3	24.7978009198	12.265007019
35	5	4	145.607099128	-172.170249939
35	1	1	0	42.9523773193
35	2	2	162.441168595	33.061088562
35	3	1	35.0807137985	125.122131348
35	4	2	137.714450088	32.7705383301
35	5	3	23.7254678146	-166.879669189
35	6	3	146.897110609	32.2928161621
35	7	4	31.7824467173	155.981422424
35	8	3	167.796755089	178.292434692
35	9	4	171.708523622	22.6473236084
35	10	4	144.414627283	20.9348373413
