7	1	1	0	175.439575195
7	2	2	145.902946069	165.97743988
7	3	2	26.8620284398	-77.7131328583
7	4	1	140.125764746	155.909812927
7	5	4	34.9963661395	-161.760139465
7	6	3	24.0546827655	-104.104879379
7	7	3	148.181304321	-8.61572265625
7	8	4	165.112919149	11.0192565918
7	9	2	36.103548962	-148.120662689
7	10	1	26.5442853895	31.7720108032
7	11	1	144.387861873	133.42578125
7	12	2	35.5913277517	-94.2367625237
7	13	4	39.0360959365	30.5271606445
7	14	4	24.9693923685	-158.628540039
7	15	3	171.67496092	-17.5700454712
7	16	3	163.401024231	150.435966492
7	17	2	144.094579785	-171.320137024
7	18	2	148.008404328	126.995834351
7	19	1	166.668135069	18.5817489624
7	20	1	27.5254540683	-137.06621933
7	21	3	153.533339879	-151.727165222
7	22	3	41.2281418917	-106.655853271
7	23	4	30.9497263567	-32.1429176331
7	24	4	166.464015151	170.556297302
7	25	2	146.704655709	-90.4386435747
7	26	1	161.353819565	129.232574463
7	27	2	35.060957361	-95.0192432404
7	28	1	167.706059044	-160.45450592
7	29	3	170.748832764	177.737922668
7	30	4	38.5626858945	157.593765259
7	31	4	147.689535604	160.805343628
7	32	3	147.784369407	-176.978904724
7	33	2	30.9340187043	3.86103057861
7	34	1	142.008894961	127.57220459
7	35	2	167.744332538	28.3217773438
7	36	1	33.0868713255	-143.363899231
7	37	3	167.994149232	27.3275146484
7	38	3	165.151647117	-147.548259735
7	39	4	148.195180449	-165.141021729
7	40	4	171.210227995	-90.9918258786
