2	23	2	1	24.99784969	2	0	7	8	0.23	0.107234334	1.803141721	1.170973925	-0.063878637	0.13213489	-0.094365847	-0.317067087	1.964292455	1.356990159	8.215247825	1
2	23	2	2	24.24793802	1	2	7	8	0.77	1.249816011	2.110498444	0.91023934	0.096937072	0.043497015	-0.227048945	-0.071334839	2.221224594	0.181734771	13.01568505	1
2	23	2	3	22.94807376	2	1	4	8	1.41	0.922347817	-1.803141721	1.170973925	0.006167705	0.017165273	-0.252952588	-0.173275471	-3.174160433	0.856201708	9.56595996	1
2	23	2	4	21.96450936	1	1	6	8	1.44	1.815939742	-1.803141721	1.170973925	-0.043923708	-2.76E-05	0.061009872	-0.177767336	-2.984013987	0.2869955	14.87157358	1
2	23	2	5	21.98160799	4	1	4	8	1	-99	-1.803141721	1.170973925	0.022162398	-0.08041855	-0.13806985	-0.087590694	-2.317622137	1.944326639	17.41491238	1
2	23	2	6	25.21423781	3	0	5	8	0.29	-99	1.803141721	1.170973925	-0.036903724	0.101051046	0.352722462	-0.108172715	2.043819594	1.164378524	8.549036435	1
2	23	2	7	22.41451389	4	2	5	8	0.35	-99	2.110498444	0.91023934	-0.00278471	-0.053549649	0.440091017	-0.084305048	2.194381881	1.201865077	8.284167716	1
2	23	2	8	14.24857903	3	2	4	8	0.87	-99	2.110498444	0.91023934	0.026254514	-0.056227011	-0.162414771	-0.135586143	2.308055925	1.716413021	11.18255704	1
2	23	2	9	20.46493424	2	2	5	8	0.5	0.247937279	2.110498444	0.91023934	-0.129577739	-0.001491733	0.625930178	-0.102484405	2.098463941	1.402795076	8.73272195	2
2	23	2	10	21.51460024	1	2	7	8	0.44	0.81748326	2.110498444	0.91023934	0.052535777	-1.97E-05	0.027048963	-0.274758339	2.156161475	1.357554257	15.71537084	2
2	23	2	11	20.0812798	1	3	5	8	0.21	0.430533733	-2.110498444	0.41023934	-0.124614432	-0.044068239	-0.122637105	-0.219207883	-2.342474651	0.556233082	14.5616807	2
2	23	2	12	23.99865972	2	1	4	8	1.09	0.636334475	-1.803141721	1.170973925	0.001394908	0.032621642	-0.267317367	0.077408373	-2.894623232	1.218433857	7.382699639	2
2	23	2	13	17.13136558	3	1	7	8	0.76	-99	-1.803141721	1.170973925	0.134517721	-0.033120194	0.568790454	0.1734294	-2.345831585	0.790104985	7.382201169	2
2	23	2	14	14.21306061	3	3	5	8	0.92	-99	-2.110498444	0.41023934	0.003695248	0.034128858	0.335000227	-0.369528174	-2.407822084	1.316394806	7.315674279	2
2	23	2	15	26.43084385	4	1	5	8	0.58	-99	-1.803141721	1.170973925	0.016075222	0.013600085	0.29668852	-0.140634835	-2.126312685	0.709557801	8.499360562	2
