30	1	1	0	-27.2828598022
30	2	2	168.330722641	179.117416382
30	3	2	147.462876408	-153.500297546
30	4	1	28.5867427608	-144.537647247
30	5	3	173.960879113	-141.983680725
30	6	4	30.9627081318	13.8638839722
30	7	4	140.194257122	-145.968891144
30	8	3	26.3245973381	36.5687179565
30	9	2	24.7378633385	16.7917633057
30	10	2	23.9896046332	25.0421295166
30	11	1	138.728503712	19.7507629395
30	12	1	23.4762718388	106.690505981
30	13	4	28.4773242819	163.570213318
30	14	4	166.421313119	31.4501113892
30	15	3	33.1280904162	15.4164886475
30	16	3	33.3479241695	156.004684448
30	17	1	143.499369536	90.6320495605
30	18	2	139.826021128	18.6206588745
30	19	2	163.812491133	174.990913391
30	20	1	40.8587944629	-12.6688842773
30	21	4	28.5025739083	22.4444274902
30	22	4	136.191927009	169.984474182
30	23	3	33.3827058369	33.5346221924
30	24	3	164.689718089	177.949890137
30	25	1	40.7912529515	71.2333221436
30	26	1	132.565529264	-103.031665802
30	27	2	161.011828959	44.3944396973
30	28	2	142.959394181	32.6876678467
30	29	4	32.2170221284	36.4779281616
30	30	3	163.822218479	33.6797027588
30	31	3	144.493699784	46.2592773438
30	32	4	141.964685347	33.5978851318
30	33	2	28.5387349204	162.495323181
30	34	1	28.7794423661	-15.507774353
30	35	2	11.9882242546	3.13781738281
30	36	1	165.904609358	-142.730621338
30	37	4	35.4927729069	-166.105316162
30	38	4	33.1776847938	40.6203918457
30	39	3	145.459137982	34.2604522705
30	40	3	166.205099958	-164.838150024
