1	30	2	1	18.94829182	1	3	6	8	0.59	0.299097211	-2.110498444	0.41023934	0.001082206	0.001037408	-0.206795704	0.018326819	-1.556236935	0.638030708	9.598845825	1
1	30	2	2	13.68455075	2	1	5	8	0.6	1.043129369	-1.803141721	1.170973925	-0.080729003	0.095354849	0.234201777	-0.084962368	-1.893276644	0.659504339	9.966340562	1
1	30	2	3	21.42973288	2	2	7	8	0.72	1.192272717	2.110498444	0.91023934	-0.127709445	-0.031215091	0.312427164	-0.031185269	1.511521864	1.428392947	8.350618244	1
1	30	2	4	20.94819171	1	3	4	8	0.7	0.365004519	-2.110498444	0.41023934	0.091159704	-0.011780476	0.633044022	0.117851049	-1.378114533	0.108726531	12.16606484	1
1	30	2	5	21.33169661	3	2	7	8	0.39	-99	2.110498444	0.91023934	-0.046470966	0.056516631	0.342159695	-0.06632185	1.915653753	1.328255832	9.049530191	1
1	30	2	6	20.081594	4	1	4	8	0.64	-99	-1.803141721	1.170973925	0.021679045	-0.003093137	-0.236822379	-0.119327307	-1.220886898	1.477843761	9.130876208	1
1	30	2	7	21.06377399	4	2	7	8	0.38	-99	2.110498444	0.91023934	0.025993965	-0.026925365	0.254372216	-0.047893345	2.515303659	0.964341968	9.21455225	1
1	30	2	8	14.72098699	3	2	6	8	0.48	-99	2.110498444	0.91023934	0.028868517	-0.010622041	-0.260552001	-0.206144154	2.394673634	1.315956712	10.59920337	1
1	30	2	9	14.69657435	2	2	4	8	0.54	0.962295482	2.110498444	0.91023934	-0.029526879	-0.026320169	-0.173363608	-0.119285464	2.146403718	0.340538263	7.499493748	2
1	30	2	10	23.91490149	2	1	6	8	1.13	1.595804127	-1.803141721	1.170973925	0.05959211	0.146336548	-0.147845757	-0.083143711	-1.840884399	0.1882357	5.216505507	2
1	30	2	11	23.53174927	1	2	7	8	0.28	0.131981707	2.110498444	0.91023934	0.028461651	0.232218948	-0.602480006	-0.048204064	1.944826174	1.351082385	10.5992123	2
1	30	2	12	20.96470637	1	2	5	8	0.29	0.136998018	2.110498444	0.91023934	0.011807226	0.097939003	-0.131052119	-0.214140654	1.994536805	1.277318478	12.88231609	2
1	30	2	13	18.81475501	4	3	5	8	0.76	-99	-2.110498444	0.41023934	-0.022211705	-0.024364197	0.216560546	-0.181548297	-2.60078187	0.985524893	14.61583333	2
1	30	2	14	13.64996007	4	0	4	8	1.04	-99	1.803141721	1.170973925	-0.032231536	-0.024480941	-0.178383511	-0.125597835	2.5149055	0.409584858	11.14950614	2
1	30	2	15	16.1319403	3	0	4	8	0.46	-99	1.803141721	1.170973925	-0.113371014	-0.005743101	-0.231006455	-0.098785043	1.764443922	1.625503421	12.1100178	2
1	30	2	16	18.81073877	3	1	5	8	0.48	-99	-1.803141721	1.170973925	0.148077315	0.004096696	0.174218866	-0.178558946	-2.052443457	1.455031216	12.67314172	2
1	30	2	17	21.58153915	1	1	6	8	0.41	0.199029629	-1.803141721	1.170973925	0.038207706	0.018070694	0.226589504	-0.492373466	-1.878981781	1.583294511	15.94911902	3
1	30	2	18	17.89837011	2	3	4	8	0.36	0.691874394	-2.110498444	0.41023934	0.020567329	-0.043506119	-0.241905165	-0.169731081	-2.318967772	0.647145614	8.735243713	3
1	30	2	19	21.04815681	2	0	7	8	0.64	1.094643887	1.803141721	1.170973925	0.002022925	0.022508925	0.380771796	-0.038573027	2.433522987	1.069494724	12.54869972	3
1	30	2	20	16.84888706	1	0	4	8	0.39	0.188447538	1.803141721	1.170973925	0.038498497	-0.005071563	-0.151629609	0.083529204	1.93175118	1.545875788	8.882713229	3
1	30	2	21	20.38126464	4	1	6	8	0.46	-99	-1.803141721	1.170973925	0.151681669	0.035053137	-0.251297665	-0.137059152	-2.114619684	1.195536137	10.89903731	3
1	30	2	22	21.38169808	4	2	5	8	0.44	-99	2.110498444	0.91023934	0.03427407	0.093220212	0.280643991	-0.22489959	2.576083708	0.901022613	8.29941262	3
1	30	2	23	20.56570911	3	3	6	8	0.6	-99	-2.110498444	0.41023934	0.0637822	-0.048253617	-0.178120655	-0.149564624	-2.394489002	0.857034981	9.265910639	3
1	30	2	24	20.89819979	3	0	7	8	0.32	-99	1.803141721	1.170973925	-0.011978337	-0.018335038	0.301578384	-0.132739604	1.972803521	1.423203886	9.232630318	3
