1	24	2	1	39.6136932	2	1	4	8	4.68	5.616	-1.803141721	1.170973925	-0.129468243	0.004042714	-0.057163817	-0.0555951	2.580463219	2.432267785	16.54799056	1
1	24	2	2	28.79766479	1	0	6	8	0.17	0.078247183	1.803141721	1.170973925	0.024334671	0.028262556	0.300991837	0.019213855	1.987928319	1.119014442	23.34865762	1
1	24	2	3	33.11421972	1	1	6	8	0.42	0.204358709	-1.803141721	1.170973925	-0.022752143	-0.092350708	0.323101449	-0.079045832	-1.709703398	0.670819759	19.74890154	1
1	24	2	4	34.83065637	2	2	7	8	1.79	2.148	2.110498444	0.91023934	0.027305508	0.062854881	0.236134636	-0.040790439	1.076971281	2.419613481	16.39851717	1
1	24	2	5	42.87999018	3	1	4	8	0.52	-99	-1.803141721	1.170973925	0.18790794	0.054077497	-0.221158934	-0.081767797	-1.178371024	0.941543609	17.58235232	1
1	24	2	6	23.66487298	4	0	4	8	0.85	-99	1.803141721	1.170973925	0.004586345	0.049417959	-0.147883338	-0.118294299	2.613519239	0.94445321	15.53224574	1
1	24	2	7	24.5814342	3	1	4	8	0.23	-99	-1.803141721	1.170973925	-0.052950838	0.220642063	-0.170488459	-0.083218277	-1.796687078	1.161208749	16.29940106	1
1	24	2	8	35.01376612	4	0	7	8	1.11	-99	1.803141721	1.170973925	0.028308776	-0.100707379	0.212131928	0.033014148	2.938378382	1.153604865	19.04934551	1
1	24	2	9	17.52020676	2	1	5	8	0.46	0.847497622	-1.803141721	1.170973925	-0.031707911	-0.1230667	0.165859121	-0.108443439	-2.160520029	1.376123369	9.715744764	2
1	24	2	10	26.31392191	1	0	5	8	0.18	0.083026162	1.803141721	1.170973925	0.016309707	-0.011350113	-0.568750691	-0.34963727	1.76946013	0.983194798	16.31626048	2
1	24	2	11	18.44817731	2	2	4	8	0.15	0.315710221	2.110498444	0.91023934	-0.012326848	-0.164749656	-0.18297137	-0.047882736	2.011569667	0.875737607	10.4372814	2
1	24	2	12	18.71482613	1	1	7	8	0.29	0.136998018	-1.803141721	1.170973925	0.031340595	0.074097565	-0.11218698	-0.131410718	-2.063310575	1.24827522	25.41461283	2
1	24	2	13	17.86464766	3	2	4	8	0.2	-99	2.110498444	0.91023934	0.120878427	-0.003464357	-0.135190529	-0.186572909	2.06025331	1.023387015	15.24867802	2
1	24	2	14	21.28112166	4	2	6	8	0.44	-99	2.110498444	0.91023934	0.005163701	-0.049742404	-0.124372435	-0.123786747	2.530010271	0.698053867	14.28210275	2
1	24	2	15	36.89669936	3	0	5	8	0.24	-99	1.803141721	1.170973925	-0.039426536	-0.060191647	0.086857441	-0.053189576	1.925703931	1.289874971	14.2649703	2
1	24	2	16	33.21366005	4	1	4	8	0.63	-99	-1.803141721	1.170973925	0.00348462	0.016960366	-0.133552295	-0.078074455	-1.287152243	1.56244266	23.06496857	2
