38	1	1	0	1.51985168457
38	2	1	174.443034841	160.483535767
38	3	2	28.1196662754	17.0344009399
38	4	2	164.511137129	-161.820762634
38	5	3	149.880876228	166.125419617
38	6	4	33.8702152224	158.347396851
38	7	4	169.25765336	30.0227050781
38	8	3	32.4396777307	20.2102661133
38	9	2	166.324701726	16.5078353882
38	10	2	24.2436444693	148.238021851
38	11	1	147.692935296	-135.319545746
38	12	1	164.825613755	-73.1698093414
38	13	3	33.3225956496	-155.806945801
38	14	4	151.312775225	-160.679542542
38	15	4	151.425696802	22.6839294434
38	16	3	139.345174018	12.5064697266
38	17	2	138.940852354	156.544334412
38	18	2	169.721039843	-173.607528687
38	19	1	32.8937414065	61.7288208008
38	20	1	40.5369370064	-42.3989868164
38	21	4	145.899151487	27.3093414307
38	22	3	25.3519166839	175.819664001
38	23	4	28.9821111141	145.258880615
38	24	3	147.569073867	7.98708343506
38	25	2	166.84233675	162.784393311
38	26	2	32.1412087308	31.5346984863
38	27	1	33.5983553829	28.1231842041
38	28	1	138.369816895	65.4629821777
38	29	4	134.589668267	169.278640747
38	30	3	23.6307386698	31.6078262329
38	31	4	159.490314963	164.584899902
38	32	3	165.440766467	165.269584656
38	1	2	0	178.247550964
38	2	1	168.003126036	173.010658264
38	3	2	36.4438566946	-163.443519592
38	4	1	146.702617622	-52.6829147339
38	5	3	152.370049407	172.461158752
38	6	4	168.617435589	36.5760421753
38	7	4	27.3619390585	144.591377258
38	8	3	146.135909164	-164.345504761
