22	1	41	-161.336708069
22	2	31	-159.076339722
22	3	1	-57.2233734131
22	4	21	-11.9129104614
22	5	22	-96.4745025635
22	6	42	97.9240264893
22	7	32	-112.746841431
22	8	41	2.96156311035
22	9	21	-177.112472534
22	10	31	14.045211792
22	11	42	-121.352813721
22	12	32	-114.118041992
22	13	22	-83.365447998
22	14	1	-94.9078674316
22	15	41	-178.866447449
22	16	21	-4.43151092529
22	17	1	-125.109344482
22	18	31	-160.739433289
22	19	22	-98.2231445313
22	20	32	88.2732536793
22	21	42	102.391569138
22	22	21	105.193741798
22	23	31	-52.3358154297
22	24	1	32.6469764709
22	25	41	-11.6509780884
22	26	22	-72.5816955566
22	27	42	90.4128605723
22	28	32	118.818483353
22	29	41	15.6861572266
22	30	21	9.16353607178
22	31	1	-0.716857910156
22	32	31	24.729888916
22	33	32	-123.116043091
22	34	22	-124.268371582
22	35	42	-118.152999878
22	1	31	-175.439430237
22	2	41	-158.925979614
22	3	21	22.9091186523
22	4	42	106.749355316
22	5	1	179.888275146
22	6	22	135.182106018
22	7	32	100.048578262
22	8	21	-15.7136917114
22	9	31	-16.1802520752
22	10	41	-38.891494751
22	11	42	-64.926864624
22	12	22	68.8883953094
22	13	1	141.856372833
22	14	32	-120.850997925
22	15	31	-5.14370727539
22	16	1	-73.479598999
22	17	41	-178.863357544
22	18	21	-142.003440857
22	19	22	101.141587257
22	20	42	-31.2320480347
22	21	32	60.5949478149
22	22	41	-148.569587708
22	23	21	-46.1961975098
22	24	31	-152.552101135
22	25	1	-132.119720459
22	26	32	-55.7854156494
22	27	42	-114.551300049
22	28	22	-87.3226470947
22	29	31	-27.1972885132
22	30	21	-145.231666565
22	31	41	-40.6882629395
22	32	32	143.335784912
22	33	42	-128.270706177
22	34	1	168.336883545
22	35	22	63.4174995422
