9	1	1	1	21.8483798767	21	0	2	6	8	2.11049844441	0.41023934006	0.0644041220977	-0.0307909988756	-0.149161022902	-0.0603818297386	2.23601751328	0.831914812326	10.9656597083
9	1	1	2	27.5147963122	31	0	0	7	8	1.80314172108	1.17097392528	-0.0630367233346	-0.055852440405	0.196036542952	-0.0474208593369	1.89173977375	-0.0983385443687	10.0991565731
9	1	1	3	28.4813502086	41	0	1	6	8	-1.80314172108	1.17097392528	-0.0217040287028	-0.0349943694296	-0.22186357975	-0.0511016249657	-0.702391695976	1.87643098831	8.86627710988
9	1	1	4	17.5322092891	1	0	0	4	8	1.80314172108	1.17097392528	-0.0136357705586	0.0638575076918	-0.0421606123447	0.0835708081722	1.68286292553	0.840960770845	12.5326800722
9	1	1	5	21.098712789	42	261.727389762	2	7	8	2.11049844441	0.41023934006	-0.0359097943263	0.0403765296886	0.332421551645	0.0784686207771	1.71486227512	-0.213436245918	9.04958650803
9	1	1	6	26.7959123792	32	266.030278988	1	6	8	-1.80314172108	1.17097392528	0.0159834483634	0.106580715692	-0.259198558331	-0.0815532207489	1.46400551796	0.891738593578	13.4661143904
9	1	1	7	21.9146122928	22	271.804085462	1	4	8	-1.80314172108	1.17097392528	-0.0264905639664	0.103967182927	-0.201734435558	-0.109811842442	-1.66574521065	0.716362178326	21.9648594639
9	1	1	8	16.3006587835	21	0	1	5	8	-1.80314172108	1.17097392528	0.105547747308	0.0378203394432	0.191033500433	-0.10760384798	-2.16919250488	0.504483859986	10.5323263524
9	1	1	9	17.0155453742	41	0	3	5	8	-2.11049844441	0.41023934006	0.00085791329253	0.0801005528906	0.11658038497	-0.0842991471291	-2.32702679634	0.862630367279	10.114512992
9	1	1	10	14.6321423029	31	0	1	5	8	-1.80314172108	1.17097392528	0.00104927595656	0.0450636178304	0.189571227133	-0.0956686139107	-2.42540688515	0.947928696871	10.7161453366
9	1	1	11	17.1703507425	1	0	1	5	8	-1.80314172108	1.17097392528	0.0561645264484	-0.0588252992243	0.0986029833555	-0.143371343613	-1.60144228935	-0.21989107132	11.9325870606
9	1	1	12	28.0357459118	22	-262.630927571	0	7	8	1.80314172108	1.17097392528	0.055964841929	-0.000589930144188	0.224272917211	-0.0150709748268	1.83489601612	-0.150761246681	9.58235087403
9	1	1	13	23.848410868	32	263.676656471	0	5	8	1.80314172108	1.17097392528	-0.0889335058339	0.0398260185982	0.0927807420492	0.032922565937	2.1933109045	0.514435035177	12.8648903763
