4	1	31	-22.8101806641
4	2	1	-139.969207764
4	3	21	15.6488342285
4	4	41	75.7006950378
4	5	22	87.5120463371
4	6	42	109.37663269
4	7	32	113.196893692
4	8	41	-164.396064758
4	9	21	-17.1225204468
4	10	31	-169.951255798
4	11	1	150.745330811
4	12	32	97.0992460251
4	13	42	45.114616394
4	14	22	-78.3164520264
4	15	21	-169.172515869
4	16	1	176.902580261
4	17	41	-15.6794891357
4	18	31	-7.11008453369
4	19	32	-76.4094238281
4	20	42	88.4540462494
4	21	22	-109.181488037
4	22	31	-165.440711975
4	23	1	59.225944519
4	24	41	-171.344429016
4	25	21	171.643661499
4	26	42	34.640209198
4	27	22	130.421203613
4	28	32	84.6886029243
4	29	31	173.181800842
4	30	41	-18.5720443726
4	31	1	153.307327271
4	32	21	176.937927246
4	33	42	109.785001755
4	34	22	94.7599577904
4	35	32	62.9750537872
4	1	31	-156.30644989
4	2	21	-29.6434631348
4	3	41	-38.6524047852
4	4	1	-108.444198608
4	5	42	113.518835068
4	6	32	-83.4232025146
4	7	22	-100.865692139
4	8	21	-156.754608154
4	9	1	-139.14654541
4	10	41	7.23569488525
4	11	31	-38.8634338379
4	12	42	-86.162612915
4	13	22	130.808822632
4	14	32	90.1887334287
4	15	21	-0.0821533203125
4	16	1	168.385345459
4	17	41	-156.926673889
4	18	31	29.1361885071
4	19	42	-106.496307373
4	20	22	146.50774765
4	21	32	84.9582672119
4	22	41	6.24104309082
4	23	21	7.15424346924
4	24	31	27.5055961609
4	25	1	152.130523682
4	26	42	94.0125718117
4	27	32	59.1550712585
4	28	22	129.552829742
4	29	1	43.9378890991
4	30	21	-169.330886841
4	31	41	-142.257873535
4	32	31	176.484603882
4	33	42	-91.3870391846
4	34	32	-40.1539764404
4	35	22	101.217108727
