17	1	41	-12.8090438843
17	2	21	-147.636123657
17	3	31	-17.3566055298
17	4	1	-153.019996643
17	5	42	90.7400259972
17	6	32	-84.448059082
17	7	22	87.5220432281
17	8	31	-173.196792603
17	9	41	176.666473389
17	10	21	-20.0128097534
17	11	1	-137.683395386
17	12	32	-78.0477600098
17	13	42	-106.710403442
17	14	22	-103.630844116
17	15	21	-14.9943771362
17	16	31	-2.59770202637
17	17	1	0.451263427734
17	18	41	-170.692314148
17	19	22	-130.940216064
17	20	32	90.7160522342
17	21	42	103.840675354
17	22	41	179.948478699
17	23	1	103.454116821
17	24	21	-177.600128174
17	25	31	-164.942344666
17	26	42	91.1844061613
17	27	22	-53.5926513672
17	28	32	140.586620331
17	29	41	-27.0816421509
17	30	1	83.6025753021
17	31	31	-148.896659851
17	32	21	-171.93120575
17	33	42	-124.8359375
17	34	22	-94.1945648193
17	35	32	73.8719596863
17	1	31	-18.4943389893
17	2	41	-21.9719848633
17	3	21	-158.616012573
17	4	32	-69.1522827148
17	5	42	92.0593259335
17	6	22	-85.3037719727
17	7	1	-24.6624145508
17	8	1	-14.2350616455
17	9	41	-148.634300232
17	10	31	-15.5637130737
17	11	21	174.986061096
17	12	22	72.9828243256
17	13	32	47.8573799133
17	14	42	-119.778289795
17	15	41	172.190666199
17	16	31	-165.231338501
17	17	21	-12.9415283203
17	18	32	52.3728675842
17	19	42	127.565532684
17	20	22	53.4880485535
17	21	1	133.612037659
17	22	21	-42.5412597656
17	23	31	-169.343002319
17	24	41	-2.99475860596
17	25	1	-78.3066101074
17	26	32	104.286432266
17	27	42	90.9061976075
17	28	22	-105.311935425
17	29	41	-59.6652984619
17	30	31	-20.185546875
17	31	21	-7.93266296387
17	32	22	124.147594452
17	33	1	-168.945373535
17	34	42	-107.416366577
17	35	32	85.193614006
