7	1	31	-144.711845398
7	2	1	29.8444099426
7	3	21	-145.933364868
7	4	41	-18.2579727173
7	5	42	83.1762938499
7	6	32	48.2793540955
7	7	22	87.8728654385
7	8	41	-41.0815124512
7	9	21	-26.4940109253
7	10	31	-178.819145203
7	11	22	-94.6881408691
7	12	1	-7.65236663818
7	13	42	54.5870170593
7	14	32	82.4193077087
7	15	1	133.655132294
7	16	31	2.6075592041
7	17	41	-150.292999268
7	18	21	-172.021781921
7	19	42	102.825583458
7	20	22	-110.851882935
7	21	32	132.82170105
7	22	1	-110.888595581
7	23	31	-12.9553375244
7	24	21	-0.832733154297
7	25	41	-159.58833313
7	26	32	90.8848255873
7	27	22	117.769123077
7	28	42	104.755144119
7	29	41	-1.67493438721
7	30	21	-0.659149169922
7	31	31	-19.1419372559
7	32	22	79.9398260117
7	33	42	89.4587580562
7	34	1	-63.1576080322
7	35	32	-99.8673095703
7	1	31	-172.601791382
7	2	41	-170.059989929
7	3	21	-3.59114074707
7	4	22	-111.835205078
7	5	42	83.0589909554
7	6	32	-62.4567108154
7	7	1	9.95735168457
7	8	1	137.910732269
7	9	41	-161.140213013
7	10	31	178.845420837
7	11	21	-174.033790588
7	12	32	34.2302856445
7	13	22	-92.7400512695
7	14	42	104.817573547
7	15	31	-163.675750732
7	16	41	-32.9802627563
7	17	21	-158.855636597
7	18	1	175.232093811
7	19	42	57.5969848633
7	20	22	69.96626091
7	21	32	102.463968277
7	22	31	-18.4091949463
7	23	21	-24.9081497192
7	24	41	172.212905884
7	25	1	-163.799743652
7	26	42	66.093832016
7	27	22	-74.3989257813
7	28	32	-107.120544434
7	29	41	-2.08174133301
7	30	31	-12.3350372314
7	31	21	-172.77923584
7	32	32	-53.358581543
7	33	42	129.601165771
7	34	22	117.739603043
7	35	1	-18.617767334
