11	1	41	7.50524139404
11	2	31	-4.69502258301
11	3	21	7.32316589355
11	4	1	-131.843261719
11	5	22	102.887719154
11	6	32	-125.771118164
11	7	42	76.0154533386
11	8	41	179.64315033
11	9	31	-151.722946167
11	10	21	-170.981300354
11	11	1	-169.794845581
11	12	22	112.443687439
11	13	42	-101.425491333
11	14	32	-64.3881988525
11	15	41	-145.37550354
11	16	1	-132.889953613
11	17	31	-160.397956848
11	18	21	-17.5963516235
11	19	22	-75.1798553467
11	20	32	90.4898175597
11	21	42	-84.2234802246
11	22	41	8.80353546143
11	23	31	12.6484298706
11	24	21	168.163894653
11	25	22	-77.4823608398
11	26	1	158.098045349
11	27	42	-59.3884887695
11	28	32	23.1785049438
11	29	41	-12.1359634399
11	30	21	17.6108474731
11	31	31	13.0515975952
11	32	1	-63.9258880615
11	33	42	7.67329406738
11	34	32	92.2241504192
11	35	22	41.8348121643
11	1	1	-46.5519866943
11	2	21	-149.790725708
11	3	42	95.4780330658
11	4	22	-124.456100464
11	1	31	154.561965942
11	2	41	-130.034210205
11	3	21	-13.3769454956
11	4	1	4.05707550049
11	5	32	104.984332085
11	6	42	85.0833930969
11	7	22	-80.1494903564
11	8	21	169.966590881
11	9	41	-9.63116455078
11	10	31	-140.995300293
11	11	1	-57.5846557617
11	12	32	-123.413909912
11	13	22	84.1864752769
11	14	42	98.7037410736
11	15	31	-34.7503128052
11	16	21	-3.86264038086
11	17	41	-28.3813705444
11	18	32	144.227661133
11	19	22	107.80664444
11	20	1	-150.815986633
11	21	42	-94.5484008789
11	22	1	169.02041626
11	23	31	-0.636894226074
11	24	41	-8.68620300293
11	25	21	-5.56541442871
11	26	22	92.8625776768
11	27	32	101.322258949
11	28	42	-70.8986968994
11	29	21	-171.124023438
11	30	31	6.50229644775
11	31	41	172.101104736
11	32	22	75.7374753952
11	33	32	63.4872493744
11	34	1	117.827877045
11	35	42	90.4430591762
