12	1	31	-174.946937561
12	2	21	178.634689331
12	3	41	-139.149520874
12	4	1	-8.14854431152
12	5	22	-78.6471710205
12	6	42	-95.0381469727
12	7	32	68.8206748962
12	8	21	-112.021087646
12	9	41	-160.479751587
12	10	31	-9.94407653809
12	11	1	102.909596443
12	12	42	106.063085556
12	13	22	49.5342712402
12	14	32	73.0208206177
12	15	41	-31.9076461792
12	16	31	-128.024978638
12	17	21	-2.24250793457
12	18	22	-88.0883636475
12	19	42	-86.8759918213
12	20	1	136.249885559
12	21	32	143.312740326
12	22	41	-172.053230286
12	23	21	-162.174545288
12	24	31	-24.5906524658
12	25	22	-57.7601318359
12	26	1	146.031661987
12	27	42	-51.4965362549
12	28	32	-70.4522705078
12	29	1	-143.450157166
12	30	21	-30.3065643311
12	31	31	-162.750999451
12	32	41	-3.73010253906
12	33	32	-74.2931213379
12	34	22	122.686321259
12	35	42	-106.437835693
12	1	21	-33.9835586548
12	2	31	-173.260810852
12	3	41	-138.684738159
12	4	32	-93.9781494141
12	5	22	92.2088406086
12	6	42	44.4686698914
12	7	1	18.6730880737
12	8	41	-32.5006027222
12	9	21	-163.23349762
12	10	31	-156.116920471
12	11	1	-153.381668091
12	12	32	109.344203949
12	13	22	-120.601638794
12	14	42	118.65262413
12	15	31	11.4886779785
12	16	21	-11.8642272949
12	17	41	-176.085449219
12	18	32	-114.675643921
12	19	1	-32.5632705688
12	20	42	-68.3220214844
12	21	22	-108.722518921
12	22	31	-23.063583374
12	23	21	-140.460098267
12	24	41	-11.9437332153
12	25	22	135.755718231
12	26	1	-60.285446167
12	27	32	-35.0052261353
12	28	42	-58.997833252
12	29	41	-172.926872253
12	30	1	148.823108673
12	31	31	-162.843414307
12	32	21	-164.620491028
12	33	42	-101.279647827
12	34	22	-73.0133514404
12	35	32	115.30255127
