15	1	41	-3.21115112305
15	2	31	12.7169036865
15	3	21	-22.7623901367
15	4	1	-6.76357269287
15	5	22	-70.538482666
15	6	32	-14.7393341064
15	7	42	118.732364655
15	8	31	-150.733970642
15	9	41	-125.218429565
15	10	21	-8.73972320557
15	11	1	-112.364074707
15	12	32	57.4266586304
15	13	42	60.591802597
15	14	22	-52.7849121094
15	15	41	-28.0510940552
15	16	21	-166.821052551
15	17	31	-137.393127441
15	18	1	-129.287643433
15	19	22	94.9438920021
15	20	32	-128.932907104
15	21	42	83.5576581955
15	22	41	-161.060714722
15	23	1	-64.4966278076
15	24	31	-39.0547943115
15	25	21	-24.0161743164
15	26	32	-84.0098114014
15	27	42	94.375995636
15	28	22	-42.4987945557
15	29	31	-0.13899230957
15	30	21	-145.645202637
15	31	41	-22.3851089478
15	32	42	-116.188354492
15	33	22	-114.252258301
15	34	32	-87.050994873
15	35	1	166.934028625
15	1	21	-133.487518311
15	2	41	-170.088768005
15	3	1	-19.6641769409
15	4	31	-139.001220703
15	5	42	55.3996009827
15	6	22	93.0612745285
15	7	32	-57.9051361084
15	8	21	-159.34463501
15	9	41	-30.631149292
15	10	31	-165.4063797
15	11	22	-59.2032623291
15	12	42	99.8811407089
15	13	32	120.650323868
15	14	1	-89.894744873
15	15	31	3.58952331543
15	16	1	-43.5052490234
15	17	41	-140.623245239
15	18	21	-167.861068726
15	19	42	-80.1741027832
15	20	32	101.060019493
15	21	22	-77.7793731689
15	22	21	-23.0661087036
15	23	31	-173.946258545
15	24	41	-5.59400177002
15	25	1	46.0797920227
15	26	32	-98.4111785889
15	27	42	-52.1714935303
15	28	22	89.9928905349
15	29	21	0.304351806641
15	30	1	-37.9460983276
15	31	31	-15.00831604
15	32	41	-164.830215454
15	33	22	63.955696106
15	34	42	-70.1719665527
15	35	32	-97.4027709961
