9	1	21	-171.457092285
9	2	31	-3.0641708374
9	3	41	-175.570526123
9	4	1	168.716438293
9	5	42	91.5893794298
9	6	32	-75.6576080322
9	7	22	-59.7684326172
9	8	21	-25.0420379639
9	9	41	-23.6970214844
9	10	31	-22.882194519
9	11	1	-3.83804321289
9	12	22	-95.6813201904
9	13	32	61.6676101685
9	14	42	118.320968628
9	15	21	-33.6008453369
9	16	31	-28.7448730469
9	17	41	8.67390441895
9	18	22	-86.9340362549
9	19	42	112.371969223
9	20	1	5.900390625
9	21	32	140.839820862
9	22	31	-152.736587524
9	23	21	-159.704933167
9	24	1	-32.3344955444
9	25	41	-148.798751831
9	26	32	-132.57270813
9	27	22	80.2368078232
9	28	42	61.1086425781
9	29	41	-23.8333358765
9	30	21	13.2047348022
9	31	31	-169.894470215
9	32	1	7.80240631104
9	33	22	-127.579238892
9	34	32	105.152797699
9	35	42	-135.626113892
9	1	1	144.527858734
9	2	41	-168.257575989
9	3	31	-141.441833496
9	4	21	10.1798171997
9	5	42	-129.080810547
9	6	32	-121.066802979
9	7	22	-124.569061279
9	8	41	10.6672058105
9	9	1	-96.3771972656
9	10	21	-11.2857131958
9	11	31	-157.412139893
9	12	22	125.767875671
9	13	32	112.318181992
9	14	42	92.3730442524
9	15	31	8.57088470459
9	16	1	-46.5351409912
9	17	21	-164.342529297
9	18	41	-171.056015015
9	19	32	-73.4789123535
9	20	42	-51.9801025391
9	21	22	107.387018204
9	22	21	-141.126403809
9	23	41	-135.985702515
9	24	1	56.2429008484
9	25	31	-169.372032166
9	26	22	111.097438812
9	27	42	-96.6990509033
9	28	32	119.777431488
9	29	1	-123.042175293
9	30	21	-164.701408386
9	31	31	-25.0361022949
9	32	41	-20.8013305664
9	33	22	103.237845421
9	34	32	102.804769516
9	35	42	110.56246376
