15	3	8.76617351682
15	7	14.1991282844
15	8	17.7661055724
15	0	9.23281338095
15	5	17.4823705523
15	8	27.6151206208
15	3	8.31626626729
15	5	14.0492265766
15	8	21.7331250917
15	2	7.07475428211
15	6	13.4990542826
15	8	16.6992005639
15	1	7.34965768588
15	6	17.1696116313
15	8	25.1653138938
15	1	9.36530760506
15	4	17.1484115802
15	8	24.0645243178
15	1	7.54955273919
15	4	18.1161395752
15	8	27.0655535512
15	1	8.04969055718
15	6	17.1990326194
15	8	23.5486580688
15	2	8.88260015359
15	4	13.2490561123
15	8	18.7155373782
15	1	7.78291301791
15	7	14.8825302076
15	8	19.3822823614
15	3	7.97703740662
15	5	16.2288955839
15	8	21.5428405134
15	3	6.7498317666
15	5	12.0826813952
15	8	18.7155953728
15	3	8.36572231519
15	5	13.9153148981
15	8	19.4150692516
15	0	8.53294835853
15	5	17.6269791805
15	8	24.7317067931
15	1	10.2661951129
15	5	16.3657429242
15	8	19.8163040262
15	1	7.48286354878
15	6	18.2656025279
15	8	25.9484950211
15	2	8.89240448055
15	4	16.1086112086
15	8	19.7917544787
15	1	7.33642176687
15	7	15.9991738541
15	8	19.5155165318
15	1	7.04952065519
15	7	12.7991966284
15	8	16.0656614522
15	1	8.84926995086
15	5	15.7656964582
15	8	18.9175582578
15	2	7.78295763701
15	7	16.948991439
15	8	23.2153186177
15	1	7.1995637013
15	6	17.0991199264
15	8	23.6819613915
15	1	8.01616912274
15	4	15.5033060605
15	8	22.5987422647
15	3	7.76624033028
15	5	14.0654281904
15	8	20.3151817953
15	2	7.03297057705
15	5	15.6826384855
15	8	22.5320559163
15	0	8.94963912784
15	7	19.6655490594
15	8	25.5318077479
15	0	7.39990383287
15	6	16.0952645858
15	8	21.4655219468
15	3	6.46624918611
15	4	17.1824087162
15	8	23.7653355361
15	1	7.18296120727
15	7	12.8327223184
15	8	17.3157573271
15	0	9.61602671464
15	4	16.5156112156
15	8	19.9821198443
15	0	8.6828334991
15	5	18.4988642904
15	8	26.2984352182
15	1	6.66648681668
15	5	14.6826131661
15	8	17.9539312994
15	2	8.81771205392
15	5	21.5820075444
15	8	27.2818763325
15	2	7.83296485809
15	6	13.2992742488
15	8	16.9492538154
15	0	8.06650780484
15	5	17.048983799
15	8	23.3488241078
15	2	7.31603217746
15	4	15.3487978014
15	8	19.765029154
15	0	9.11605693418
15	6	18.615178132
15	8	22.848152501
15	2	7.89938874914
15	4	14.2321504543
15	8	18.3651566259
15	0	8.98269613013
15	4	16.0488477241
15	8	18.981868242
15	3	7.54928250934
15	5	14.9654340694
15	8	19.7817571834
15	2	7.69924958111
15	6	16.5152939841
15	8	19.648245758
15	0	8.71602181324
15	4	15.9822267631
15	8	19.2319372723
15	1	6.93287706436
15	6	17.4821203321
15	8	23.7817403071
15	3	6.81626244307
15	5	13.2156994077
15	8	17.6655096183
15	1	7.63279385741
15	6	18.7490146825
15	8	25.7814234141
15	2	7.73285726875
15	4	16.3153720098
15	8	20.9652944347
15	1	7.44960427694
15	7	17.5653593874
15	8	22.0816222053
15	3	8.14925426566
15	6	19.2817490833
15	8	25.5147809793
15	0	8.44956410734
15	5	20.4985030504
15	8	28.7646365838
15	2	7.44913567677
15	7	19.1651186619
15	8	25.1811396261
15	3	8.81608154054
15	6	23.4815407351
15	8	30.2976377116
15	2	8.59932873292
15	4	18.2320287141
15	8	22.2150034032
15	2	8.26606831071
15	6	16.2654967203
15	8	19.9318663919
15	0	9.33271091521
15	6	18.0320313746
15	8	25.1313670428
15	1	7.66601926448
15	6	21.0652458133
15	8	27.7978692596
15	0	8.13267115108
15	6	17.3487784896
15	8	22.4154221833
15	0	8.73228305067
15	5	20.2480925347
15	8	27.4475967901
15	2	9.21595602552
15	6	18.1653755703
15	8	21.8983163817
15	1	9.44721142432
15	7	19.763042916
15	8	23.4793998647
15	2	7.782824652
15	7	19.7484928719
15	8	26.2313155171
15	2	9.88246209615
15	5	19.4984022373
15	8	26.6311969905
15	2	7.88455783371
15	4	17.0987524387
15	8	21.4485442586
15	3	8.34928424665
15	7	17.7321279816
15	8	21.0317578536
15	3	8.19907428682
15	7	15.3319421496
15	8	18.6983604904
15	1	7.03238314627
15	6	19.0481832161
15	8	25.1644369828
15	3	7.21621896965
15	5	15.5161037297
15	8	21.6983321995
15	2	9.31565176845
15	6	17.2982478073
15	8	21.0647988099
15	1	7.2499149768
15	5	17.9987626611
15	8	20.7821666787
15	2	8.33261192161
15	6	15.7821281347
15	8	19.1485469454
15	2	8.72163701935
15	7	19.4319331232
15	8	27.4979311877
