10	1	21	-162.904640198
10	2	31	-20.0817642212
10	3	41	-25.9895935059
10	4	42	-83.1290893555
10	5	32	117.633932114
10	6	22	63.5942153931
10	7	1	94.3604865074
10	8	31	-159.986152649
10	9	41	-25.2199630737
10	10	1	-7.54232788086
10	11	21	-18.1262664795
10	12	22	139.704113007
10	13	32	56.8771743774
10	14	42	127.813720703
10	15	41	-136.201675415
10	16	21	-144.232521057
10	17	31	-139.004852295
10	18	42	-87.6483612061
10	19	32	-80.2290649414
10	20	1	102.174430847
10	21	22	58.2089939117
10	22	41	10.6817703247
10	23	21	10.3860931396
10	24	31	-11.6352920532
10	25	22	100.480866432
10	26	42	55.9892616272
10	27	1	-145.408843994
10	28	32	-76.4425964355
10	29	21	-22.4779891968
10	30	31	2.39113616943
10	31	41	179.791954041
10	32	42	-105.35987854
10	33	1	173.00403595
10	34	22	-92.4806365967
10	35	32	-109.867294312
10	1	41	-171.735900879
10	2	31	-151.870407104
10	3	21	-162.110939026
10	4	1	173.998046875
10	5	32	-73.8179016113
10	6	22	142.935649872
10	7	42	93.6452181339
10	8	31	-4.58290100098
10	9	21	-8.48523712158
10	10	41	177.703865051
10	11	42	75.6379537582
10	12	1	9.66200256348
10	13	32	-96.1220245361
10	14	22	-136.047103882
10	15	31	-143.862762451
10	16	41	-139.605422974
10	17	21	-0.0507888793945
10	18	22	90.3488771021
10	19	32	94.9429826736
10	20	42	-64.6690673828
10	21	1	-111.178222656
10	22	21	-158.239173889
10	23	31	-157.373428345
10	24	41	-34.1181640625
10	25	32	63.2031097412
10	26	1	46.6583480835
10	27	22	89.7426904142
10	28	42	-84.8417205811
10	29	41	5.13066864014
10	30	21	-165.887054443
10	31	31	-32.2762832642
10	32	32	-72.0791473389
10	33	1	29.4204101563
10	34	42	-81.1697540283
10	35	22	121.185100555
10	1	1	61.7315597534
