14	1	1	1	1	96.1575276562	-69.8595275879
14	1	1	2	2	130.760023289	-6.53993225098
14	1	1	3	4	50.0128008267	40.8350448608
14	1	1	4	3	90.2376788851	19.2328567505
14	1	2	5	3	89.8303030601	53.342010498
14	1	2	6	1	89.8296042781	-132.073303223
14	1	2	7	4	89.3985890809	-174.094421387
14	1	2	8	2	92.2141602495	-7.70083618164
14	1	1	9	2	130.218191681	4.39270019531
14	1	1	10	4	49.2781818217	-161.08896637
14	1	1	11	1	84.2323459552	-176.973594666
14	1	1	12	3	49.7692126091	-165.43106842
14	1	2	13	2	89.6611709162	-131.98828125
14	1	2	14	4	91.1158100661	28.8708000183
14	1	2	15	3	87.9410224933	171.610397339
14	1	2	16	1	89.2492317322	163.992713928
14	1	1	17	4	131.155117887	-18.5307006836
14	1	1	18	2	89.8162585662	4.70442199707
14	1	1	19	1	54.5329716334	-22.5347824097
14	1	1	20	3	129.112590622	179.246238708
14	1	2	21	3	88.9903977444	-168.906814575
14	1	2	22	4	91.7158205378	-20.4431533813
14	1	2	23	1	82.8030262119	-116.943969727
14	1	2	24	2	87.6695213766	178.533203125
14	1	1	25	3	129.866653731	-23.6570205688
14	1	1	26	1	86.4143748098	144.528347015
14	1	1	27	2	46.3515791978	173.091362
14	1	1	28	4	126.414674468	168.466972351
14	1	2	29	4	92.6012903594	8.90148925781
14	1	2	30	2	89.6874712504	-29.5706481934
14	1	2	31	1	87.599801567	-20.4577178955
14	1	2	32	3	91.0549675054	29.5869979858
14	1	1	33	3	53.9192735482	21.8411560059
14	1	1	34	1	97.3977591283	-157.620635986
14	1	1	35	4	51.2262976135	2.80423736572
14	1	1	36	2	127.112607879	-164.224205017
14	1	2	37	1	88.9324404293	-84.0819854736
14	1	2	38	4	89.6841116824	-158.327644348
14	1	2	39	3	89.6179510253	8.20401000977
14	1	2	40	2	93.8402995081	29.3173713684
14	2	1	1	2	127.365334515	9.32579040527
14	2	1	2	1	91.049415098	74.1312627792
14	2	1	3	3	45.0794618195	172.979133606
14	2	1	4	4	126.910945379	-17.1649703979
14	2	2	5	3	89.330987376	-6.01061248779
14	2	2	6	1	88.4512342794	55.3850479126
14	2	2	7	2	88.1902317705	7.9789352417
14	2	2	8	4	88.4578371502	11.8635864258
14	2	1	9	3	89.6206780499	15.2169265747
14	2	1	10	4	50.4841809413	30.1626167297
14	2	1	11	1	87.3945336449	102.385170937
14	2	1	12	2	47.5118816373	20.9863739014
14	2	2	13	1	78.8381153992	-154.229759216
14	2	2	14	3	84.5140028802	-170.845199585
14	2	2	15	2	90.2650656224	18.4768371582
14	2	2	16	4	89.2363516898	-37.2605438232
14	2	1	17	2	122.114518266	157.265289307
14	2	1	18	3	45.6633173712	170.154594421
14	2	1	19	4	123.809142119	175.488983154
14	2	1	20	1	87.1869206286	12.7825546265
14	2	2	21	3	88.5767968876	-29.5509567261
14	2	2	22	2	84.6741864798	168.703971863
14	2	2	23	4	90.0828770758	-3.50796508789
14	2	2	24	1	87.8017457426	10.7371902466
14	2	1	25	1	77.7765951474	-112.360610962
14	2	1	26	2	128.430186732	13.6481628418
14	2	1	27	3	49.6410783354	-5.05026245117
14	2	1	28	4	128.626107596	1.51852416992
14	2	2	29	1	96.7935084765	16.1103439331
14	2	2	30	4	82.7614708518	150.403121948
14	2	2	31	3	89.4263365349	43.6277618408
14	2	2	32	2	87.809762939	40.4171943665
14	2	1	33	2	43.8579846105	164.460090637
14	2	1	34	4	84.7179603818	-167.201164246
14	2	1	35	1	129.959918742	-75.1858215332
14	2	1	36	3	91.248170871	-21.0434646606
14	2	2	37	1	83.6492672677	-85.1588287354
14	2	2	38	3	84.5024837365	168.142051697
14	2	2	39	2	83.3690793626	171.610824585
14	2	2	40	4	84.2066907154	146.801010132
