7	1	1	1	4	91.12376257	-35.65589905
7	1	1	2	2	52.64819122	12.42145538
7	1	1	3	1	136.2043812	145.3561554
7	1	1	4	3	127.9284316	-174.6306534
7	1	2	5	2	91.71762365	-4.141563416
7	1	2	6	3	88.7139237	165.5321884
7	1	2	7	4	88.26360844	-176.6300964
7	1	2	8	1	91.23909279	-102.956665
7	1	1	9	4	50.17826783	-148.4980011
7	1	1	10	2	89.78055271	-154.1263046
7	1	1	11	3	89.66010177	-171.8523331
7	1	1	12	1	124.9725572	108.540617
7	1	2	13	4	89.97014621	19.76773071
7	1	2	14	3	89.02035256	-170.2497482
7	1	2	15	1	92.09748677	154.1972733
7	1	2	16	2	89.92225106	176.7886963
7	1	1	17	4	51.9584821	4.343261719
7	1	1	18	1	90.88588292	69.7019558
7	1	1	19	3	53.93728876	3.801483154
7	1	1	20	2	128.0320266	175.1205826
7	1	2	21	2	88.22623289	175.4404602
7	1	2	22	4	88.40491104	-174.780159
7	1	2	23	1	86.17888007	-12.5426712
7	1	2	24	3	89.10851234	-49.75106812
7	1	1	25	1	95.37403455	126.3947144
7	1	1	26	3	129.7295701	174.1235657
7	1	1	27	4	51.05467207	-177.079628
7	1	1	28	2	130.3799008	-3.639801025
7	1	2	29	3	90.30134611	-13.81083679
7	1	2	30	1	85.55301643	23.7676239
7	1	2	31	2	88.23749082	177.4340439
7	1	2	32	4	90.72377515	-152.3074265
7	1	1	33	2	50.04664547	-170.6912766
7	1	1	34	1	86.03379219	-88.54281616
7	1	1	35	4	49.43421324	-153.2309875
7	1	1	36	3	90.02744389	-24.96686554
7	1	2	37	2	89.96475869	-43.41928101
7	1	2	38	1	95.25093572	-93.13592529
7	1	2	39	3	90.92620048	-156.1689301
7	1	2	40	4	90.36047205	-26.83838654
7	2	1	1	2	49.93658257	1.762077332
7	2	1	2	4	128.2375326	5.83618927
7	2	1	3	3	90.34848845	-21.20762634
7	2	1	4	1	88.31435577	163.2839279
7	2	2	5	1	89.46345915	-38.3084259
7	2	2	6	4	90.04228461	-29.54929352
7	2	2	7	3	90.30040398	2.51171875
7	2	2	8	2	90.96001719	-24.60400391
7	2	1	9	3	51.51947884	-13.43753815
7	2	1	10	2	129.6965362	175.4437332
7	2	1	11	1	91.57301364	-0.63079834
7	2	1	12	4	49.93424078	-62.329422
7	2	2	13	1	97.51964825	-7.451560974
7	2	2	14	4	90.10991324	18.86354828
7	2	2	15	3	91.71450461	-12.54538727
7	2	2	16	2	90.50249563	160.3703079
7	2	1	1	4	50.16330593	-21.37162781
7	2	1	2	3	129.5245006	-23.14425659
7	2	1	3	1	85.79288202	-80.64033508
7	2	1	4	2	89.33479842	-28.7829361
7	2	2	5	1	93.86816616	-178.697052
7	2	2	6	2	90.97016947	25.50740814
7	2	2	7	4	91.30376999	-3.474098206
7	2	2	8	3	90.91205429	-32.99899292
7	2	1	9	3	49.75060281	-177.4693909
7	2	1	10	2	127.4699352	177.0874329
7	2	1	11	1	91.9255525	-8.773445129
7	2	1	12	4	54.56065862	-40.9969635
7	2	2	13	3	91.73383348	-53.27578735
7	2	2	14	4	91.35003873	18.48471832
7	2	2	15	2	89.27402352	145.5211639
7	2	2	16	1	87.3668859	-74.20544434
7	2	1	17	2	130.3477358	-43.76922607
7	2	1	18	1	126.0418883	-25.8187561
7	2	1	19	4	89.45549787	-176.7828064
7	2	1	20	3	51.09173408	-158.9114304
7	2	2	21	1	89.6968821	7.11895752
7	2	2	22	2	90.89923552	-17.764534
7	2	2	23	4	88.90049149	176.1832047
7	2	2	24	3	88.42834773	170.5898285
