20	1	2	1	1	81.8823134418	-80.5852813721
20	1	2	2	4	87.4963982208	23.8946533203
20	1	2	3	2	84.199446956	-156.782722473
20	1	2	4	3	88.1353275501	20.3070526123
20	1	1	5	3	48.7549762735	27.4961929321
20	1	1	6	1	82.3347181002	119.118680954
20	1	1	7	4	125.046167673	-164.980560303
20	1	1	8	2	86.3287296906	26.2408409119
20	1	2	9	2	87.2938179433	21.9542236328
20	1	2	10	3	88.1673977747	23.6042480469
20	1	2	11	4	85.9750943088	-149.146812439
20	1	2	12	1	90.8901455204	-171.66166687
20	1	1	13	3	48.3669085218	-0.645462036133
20	1	1	14	1	117.538296873	-108.404067993
20	1	1	15	4	127.638842979	23.3677368164
20	1	1	16	2	87.4759403283	-12.0190048218
20	1	2	17	4	85.2397957674	-166.825645447
20	1	2	18	1	83.6864063379	-73.3736419678
20	1	2	19	3	85.9423494924	-153.867858887
20	1	2	20	2	87.3044486576	23.737121582
20	1	1	21	4	48.3359898096	6.46390533447
20	1	1	22	1	117.529380803	-61.4302825928
20	1	1	23	3	48.5352019978	31.5968551636
20	1	1	24	2	85.1075601499	-175.881019592
20	1	2	25	2	85.5868824303	-151.960479736
20	1	2	26	4	87.8191132924	35.9663124084
20	1	2	27	3	85.2450086202	-140.982666016
20	1	2	28	1	91.4747158358	-144.843132019
20	1	1	29	3	86.2161542499	-129.943756104
20	1	1	30	2	47.0424412418	-149.176994324
20	1	1	31	4	124.291149269	-144.539550781
20	1	1	32	1	89.3944744683	29.7789955139
20	1	2	33	3	87.6428968071	10.015335083
20	1	2	34	1	75.7150718317	158.568214417
20	1	2	35	2	87.0630096558	-9.10701751709
20	1	2	36	4	88.101018524	-2.11587524414
20	1	1	37	2	48.2745488981	8.50289154053
20	1	1	38	4	127.481643069	12.5593643188
20	1	1	39	1	130.752373788	-152.824623108
20	1	1	40	3	46.7294474128	-169.209121704
20	2	2	1	2	85.4142243571	-148.574234009
20	2	2	2	4	83.783462411	-174.435928345
20	2	2	3	1	83.7041060533	150.373500824
20	2	2	4	3	84.3162048626	-161.603866577
20	2	1	5	2	127.703245517	12.5912857056
20	2	1	6	3	45.1654392799	-168.902435303
20	2	1	7	4	105.502914021	45.3653450012
20	2	1	8	1	130.850999432	-81.1407165527
20	2	2	9	4	85.3305183052	-175.303001404
20	2	2	10	1	77.2039009285	142.574451447
20	2	2	11	3	84.7283267292	-157.873947144
20	2	2	12	2	88.9146370847	5.58704376221
20	2	1	13	3	87.640343292	-16.4984054565
20	2	1	14	2	48.2687072055	-14.1973953247
20	2	1	15	4	48.6048379993	-17.8579788208
20	2	1	16	1	82.0317762671	-91.5588684082
20	2	2	17	3	87.9656706665	5.2827835083
20	2	2	18	1	86.9410084454	-155.196044922
20	2	2	19	4	87.7920825312	-7.68448638916
20	2	2	20	2	87.6482882942	-17.0301818848
20	2	1	21	3	126.729239605	-0.13648223877
20	2	1	22	2	46.3352803052	-162.149482727
20	2	1	23	4	123.597458752	-162.777191162
20	2	1	24	1	89.28218588	-178.865097046
20	2	2	25	1	76.2131038343	135.734069824
20	2	2	26	4	85.0355865304	-165.226097107
20	2	2	27	2	85.0663764508	-169.094909668
20	2	2	28	3	87.7398006862	23.8088760376
20	2	1	29	4	122.992234947	-169.532234192
20	2	1	30	2	86.3132840877	-177.881896973
20	2	1	31	1	38.9879379991	176.058700562
20	2	1	32	3	124.814841306	-179.158439636
20	2	2	33	1	93.2434232657	18.5469818115
20	2	2	34	2	85.9194653869	-168.774772644
20	2	2	35	4	89.9318181982	15.4071426392
20	2	2	36	3	85.6473366857	-149.88860321
20	2	1	37	4	84.9212705008	-162.401329041
20	2	1	38	1	45.356318174	179.883163452
20	2	1	39	3	47.1027289199	-141.105712891
20	2	1	40	2	85.6843330625	-152.376358032
