6	1	2	4	9.97532851021
6	1	2	8	18.308011259
6	1	2	10	25.9740784068
6	1	2	0	8.93259615052
6	1	2	6	20.1149464644
6	1	2	10	26.9311257697
6	1	2	3	9.36684630277
6	1	2	6	17.2651600241
6	1	2	10	25.8311559152
6	1	2	1	10.5659189805
6	1	2	5	22.6815900793
6	1	2	10	31.4976202887
6	1	1	2	9.18460248863
6	1	1	5	15.8500865531
6	1	1	10	20.9819406639
6	1	1	3	9.93395331754
6	1	1	6	16.3656744934
6	1	1	10	23.1316913312
6	1	1	2	8.03394125785
6	1	1	5	13.3328335852
6	1	1	10	18.3987040299
6	1	1	4	10.6334497538
6	1	1	5	19.998833916
6	1	1	10	27.2145858765
6	1	2	1	11.0823927559
6	1	2	5	19.598586711
6	1	2	10	27.5145296643
6	1	2	3	10.0323452539
6	1	2	9	16.2819429608
6	1	2	10	20.1151263223
6	1	2	2	9.86582155558
6	1	2	7	16.7487267885
6	1	2	10	20.5150267058
6	1	2	1	10.1159563588
6	1	2	5	18.5153096989
6	1	2	10	32.6976392955
6	1	1	0	9.13786853878
6	1	1	9	19.6653520018
6	1	1	10	28.5978089583
6	1	1	0	7.70077895192
6	1	1	8	16.7820665163
6	1	1	10	23.8512533476
6	1	1	0	7.86838639901
6	1	1	6	16.882116225
6	1	1	10	23.9982181384
6	1	1	1	10.5515987106
6	1	1	8	17.4486466862
6	1	1	10	22.1483848727
6	1	2	2	7.56603268298
6	1	2	6	17.0152735273
6	1	2	10	23.9982554528
6	1	2	3	9.71577505733
6	1	2	8	14.4153856772
6	1	2	10	17.3318659938
6	1	2	0	10.0491870193
6	1	2	9	20.4650288749
6	1	2	10	28.1477951167
6	1	2	0	8.18265473854
6	1	2	9	18.6318088267
6	1	2	10	25.4980375061
6	1	1	3	13.5482163979
6	1	1	8	16.9647325852
6	1	1	10	19.8144633209
6	1	1	4	10.0501774031
6	1	1	7	19.3151593887
6	1	1	10	26.9650149205
6	1	1	1	9.64978907936
6	1	1	5	19.5652502989
6	1	1	10	27.6980641893
6	1	1	1	9.10105099808
6	1	1	8	14.9656711815
6	1	1	10	19.231947423
6	1	2	4	9.19933087854
6	1	2	8	15.1705226871
6	1	2	10	24.6147853915
6	1	2	1	9.09899869554
6	1	2	5	17.1151457765
6	1	2	10	24.2312275516
6	1	2	4	8.84968628999
6	1	2	8	13.3489708018
6	1	2	10	16.2654653923
6	1	2	4	8.44943586707
6	1	2	7	18.2986654675
6	1	2	10	25.9655098342
6	1	1	4	8.299530153
6	1	1	9	13.6994719898
6	1	1	10	16.7484666328
6	1	1	1	9.03286997481
6	1	1	7	17.9315720462
6	1	1	10	25.1477535581
6	1	1	0	7.76706693733
6	1	1	6	16.9319404571
6	1	1	10	23.8647128228
6	1	1	2	6.93329618435
6	1	1	7	12.8823823127
6	1	1	10	15.6654636179
6	1	2	0	7.51576260291
6	1	2	7	14.281975719
6	1	2	10	18.0984079997
6	1	2	3	8.08268066614
6	1	2	6	13.5489687568
6	1	2	10	24.3149350325
6	1	2	2	7.18284275403
6	1	2	9	15.7321348333
6	1	2	10	22.8816192887
6	1	2	2	6.91585893763
6	1	2	7	12.4492480471
6	1	2	10	15.6653595842
6	1	1	2	8.96913711139
6	1	1	7	14.4965711627
6	1	1	10	17.2130725386
6	1	1	3	7.84944559227
6	1	1	9	13.1655244389
6	1	1	10	15.6485801812
6	1	1	3	7.51717232811
6	1	1	9	12.5820209503
6	1	1	10	15.131859603
6	1	1	4	8.49988879365
6	1	1	6	13.3327140822
6	1	1	10	17.4152977896
6	2	2	2	7.94955823832
6	2	2	5	14.6154330048
6	2	2	10	22.2813968756
6	2	2	3	123.956291185
6	2	2	9	130.772522459
6	2	2	10	137.223750044
6	2	2	1	6.18256216885
6	2	2	7	12.4322823623
6	2	2	10	18.398174128
6	2	2	2	7.4826174621
6	2	2	7	13.415667131
6	2	2	10	15.7986621667
6	2	1	2	5.5841865463
6	2	1	5	12.4663967547
6	2	1	10	15.8486505851
6	2	1	4	5.96611181898
6	2	1	6	13.6992056028
6	2	1	10	20.6649493113
6	2	1	2	7.23382170948
6	2	1	6	14.5486257302
6	2	1	10	20.8814012851
6	2	1	4	7.79947108303
6	2	1	9	14.9820956431
6	2	1	10	21.8815136814
6	2	2	4	8.43260168735
6	2	2	6	14.765359807
6	2	2	10	18.8983416629
6	2	2	4	7.83268822936
6	2	2	9	14.9653743648
6	2	2	10	21.3815539824
6	2	2	2	6.68273520721
6	2	2	6	16.1652679618
6	2	2	10	22.7314052559
6	2	2	4	7.56599526285
6	2	2	8	12.4655880532
6	2	2	10	15.6320205071
6	2	1	0	6.68461850716
6	2	1	6	13.9153947548
6	2	1	10	19.9983306602
6	2	1	4	6.53329472743
6	2	1	6	11.566098861
6	2	1	10	15.2154872154
6	2	1	0	6.83381586712
6	2	1	7	13.1156013829
6	2	1	10	16.9484816239
6	2	1	0	6.37620282049
6	2	1	8	14.4412498676
6	2	1	10	20.5909245622
6	2	2	0	6.61604676895
6	2	2	8	14.8153388574
6	2	2	10	20.8149789656
6	2	2	4	7.48222088352
6	2	2	8	13.8150109678
6	2	2	10	16.252207425
6	2	2	0	6.74839855216
6	2	2	5	13.2987879909
6	2	2	10	15.8652755823
6	2	2	0	5.98049280056
6	2	2	9	10.4634961704
6	2	2	10	12.6469081086
6	2	1	3	6.40024807179
6	2	1	8	11.7822912007
6	2	1	10	14.0321555886
6	2	1	2	7.56580903501
6	2	1	7	11.4649181876
6	2	1	10	14.1479935159
6	2	1	1	7.20051665387
6	2	1	8	12.5662012126
6	2	1	10	16.048943543
6	2	1	1	6.33305027469
6	2	1	7	13.765460329
6	2	1	10	19.9150294121
6	2	2	1	7.49924444039
6	2	2	7	14.5653074089
6	2	2	10	21.4647609981
6	2	2	2	5.81584076656
6	2	2	8	14.7817684537
6	2	2	10	21.3311862665
6	2	2	1	8.93321654646
6	2	2	7	16.115505931
6	2	2	10	22.4814744228
6	2	2	3	7.49911714955
6	2	2	9	14.5818629696
6	2	2	10	20.6646937484
6	2	1	3	6.61699870414
6	2	1	9	13.3488374176
6	2	1	10	19.5211027684
6	2	1	2	7.60082687249
6	2	1	9	12.4993035025
6	2	1	10	15.2154538035
6	2	1	0	6.00072098073
6	2	1	7	11.7488193863
6	2	1	10	15.8153493188
6	2	1	1	7.1665505851
6	2	1	5	14.3825203755
6	2	1	10	20.3815743203
6	2	2	3	7.56601928425
6	2	2	6	12.1491177521
6	2	2	10	18.8817354768
6	2	2	0	6.93614089115
6	2	2	5	12.6356032378
6	2	2	10	15.2407694182
6	2	2	3	6.48277248898
6	2	2	5	13.7987870527
6	2	2	10	19.0782521924
6	2	2	1	6.21560125987
