1	2	1	1	1	16.11550671	3	1	6	10	-1.803141721	1.170973925	-0.010516831	0.005213695	0.066498511	-0.05065912	-1.582051277	1.440863669	7.251522542
1	2	1	1	2	18.18126038	2	2	5	10	2.110498444	0.41023934	0.021907415	0.018517817	-0.058815889	-0.048498333	1.796862721	1.090551376	10.03744975
1	2	1	1	3	19.52354469	4	1	8	10	-1.803141721	1.170973925	-0.021573488	-0.015089927	0.137193561	-0.03598541	-1.289999723	1.706701636	8.085822376
1	2	1	1	4	18.11539967	1	3	6	10	-2.110498444	0.41023934	0.035107785	-0.002738828	0.028324885	-0.186439276	-1.984995484	0.535695016	10.83484956
1	2	1	2	5	22.48170579	1	3	5	10	-2.110498444	0.41023934	-0.007997705	-0.03700457	-0.142638236	0.219973624	-1.584488273	1.124689639	9.316273279
1	2	1	2	6	25.38113456	3	0	6	10	1.803141721	1.170973925	0.003039046	-0.056250964	0.063283868	-0.065725505	1.788614392	0.563433126	9.032852634
1	2	1	2	7	21.31486674	4	4	9	10	-1.803141721	1.170973925	0.032042062	0.018843295	-0.118870951	-0.108353794	-1.526917815	1.56459403	8.39965047
1	2	1	2	8	22.31486892	2	2	8	10	2.110498444	0.41023934	0.022156481	0.082240862	0.054446764	-0.026846886	1.704833388	0.467417412	6.982657991
1	2	1	1	9	18.36508559	2	1	8	10	-1.803141721	1.170973925	0.00265132	-0.066418102	0.032939147	-0.054785848	-2.377290964	0.953525782	10.64916629
1	2	1	1	10	20.31516068	4	2	5	10	2.110498444	0.41023934	-0.009164967	-0.082163986	-0.07621289	-0.06071496	2.41758275	0.39826043	9.650363671
1	2	1	1	11	23.09883759	3	2	8	10	2.110498444	0.41023934	0.010391525	0.001796558	0.066735536	-0.075878382	2.120890617	0.205060989	8.534461821
1	2	1	1	12	35.43101477	1	4	7	10	-1.803141721	1.170973925	0.101648542	-0.021676912	0.913525939	0.418436602	-2.072218418	0.916178077	11.80006267
1	2	1	2	13	20.34859015	2	0	7	10	1.803141721	1.170973925	0.020228326	0.002489134	-0.105797596	-0.043818235	2.370929241	1.746327639	12.43196158
1	2	1	2	14	17.61493412	1	4	8	10	-1.803141721	1.170973925	-0.097583756	-0.032690769	-0.137196451	-0.493925452	-1.826543927	1.206286371	11.41610396
1	2	1	2	15	16.61553902	3	2	7	10	2.110498444	0.41023934	-0.048130674	-0.171600696	-0.109217048	-0.023140907	1.973899364	0.749592558	9.332807641
1	2	1	2	16	17.64871158	4	1	6	10	-1.803141721	1.170973925	0.005011005	0.214621734	0.01893113	-0.077359855	-1.189338088	1.768704295	8.532957437
1	2	1	1	17	21.21520217	3	3	5	10	-2.110498444	0.41023934	0.132225914	-0.004974079	-0.078841321	-0.061965704	-1.801570892	0.533112463	9.620125383
1	2	1	1	18	22.94918079	1	2	8	10	2.110498444	0.41023934	0.150725698	-0.1724768	-0.87853694	-0.212372303	1.9213413	0.279290125	14.3160653
1	2	1	1	19	21.03184827	2	0	9	10	1.803141721	1.170973925	0.002190782	-0.043928264	-0.085328519	-0.052117467	2.663384676	0.551567096	13.24888682
1	2	1	1	20	22.48186931	4	4	7	10	-1.803141721	1.170973925	0.017900969	0.037761131	-0.066017129	-0.041757643	-1.022360802	1.117222011	7.351938787
1	2	1	2	21	18.13258375	4	0	7	10	1.803141721	1.170973925	-0.040429448	0.069861046	-0.017011775	-0.029472232	2.536858797	1.246899366	10.89939944
1	2	1	2	22	21.81349671	2	1	9	10	-1.803141721	1.170973925	-0.078731179	-0.111520119	-0.069868848	-0.062195182	-1.824025512	0.644521475	8.579617795
1	2	1	2	23	21.24858239	3	3	9	10	-2.110498444	0.41023934	-0.080004094	-0.024700822	-0.092574894	-0.025264204	-1.388295054	0.920451313	9.066317856
1	2	1	2	24	17.76551871	1	2	9	10	2.110498444	0.41023934	0.0135087	0.008734134	0.644123673	0.525236571	2.51429677	1.156933486	11.61505785
1	2	1	1	25	15.83224165	2	4	6	10	-1.803141721	1.170973925	0.011841512	0.016994828	0.044901054	-0.044042647	-2.261959314	0.947966188	11.11569243
1	2	1	1	26	16.23213912	3	0	9	10	1.803141721	1.170973925	-0.014113111	-0.025344001	-0.091845885	-0.046273828	2.291365862	0.513037072	11.16636771
1	2	1	1	27	28.26457159	1	1	5	10	-1.803141721	1.170973925	-0.000102981	-0.008520375	-0.022695789	0.161052227	-1.936153173	1.214260101	8.03537858
1	2	1	1	28	21.63184615	4	0	6	10	1.803141721	1.170973925	0.023446835	0.035080355	0.066394769	-0.046374798	2.506650448	0.170690298	9.067126499
1	2	1	2	29	90.62747428	2	3	6	10	-2.110498444	0.41023934	0.022685616	-0.10338557	0.016436925	-0.060893238	-1.801478863	0.921055019	9.765907708
1	2	1	2	30	16.79869651	3	1	8	10	-1.803141721	1.170973925	0.003574968	0.170264435	0.021877799	-0.02732271	-1.849750161	1.681451201	8.383046283
1	2	1	2	31	21.73060187	1	0	6	10	1.803141721	1.170973925	-0.219208122	-0.0746365	-0.342329055	-0.100855291	1.033156872	0.606375918	8.849715339
1	2	1	2	32	21.58179858	4	2	8	10	2.110498444	0.41023934	-0.130074383	-0.012851753	0.051543843	-0.022003829	1.814173341	0.448385943	7.499646091
1	2	1	1	33	20.26509405	2	3	7	10	-2.110498444	0.41023934	0.004198471	0.051944153	-0.026918603	-0.023566127	-1.567818642	0.29855904	7.265953716
1	2	1	1	34	17.09948596	1	0	9	10	1.803141721	1.170973925	-0.000718834	0.090055527	0.694633245	0.396844022	2.081596375	0.262957081	11.58378538
1	2	1	1	35	19.43199002	4	3	9	10	-2.110498444	0.41023934	0.042130659	-0.011854624	-0.088898629	-0.057229221	-1.368569851	0.64246583	7.101791013
1	2	1	1	36	22.06496292	3	4	7	10	-1.803141721	1.170973925	-0.033421863	0.050395858	-0.095229425	-0.060124755	-1.985563755	1.159871638	7.651893858
1	2	1	2	37	20.18090039	4	3	5	10	-2.110498444	0.41023934	0.080637473	0.065509339	-0.08033099	-0.044189095	-0.72136718	1.046741128	8.516390501
1	2	1	2	38	19.59872271	3	4	5	10	-1.803141721	1.170973925	-0.067498495	-0.037030389	-0.097112961	-0.047988355	-1.331940293	0.895979226	9.166351057
1	2	1	2	39	19.71526835	2	4	5	10	-1.803141721	1.170973925	0.037303598	-0.124259606	-0.062912844	-0.033410311	-2.01551199	0.367309019	8.099370281
1	2	1	2	40	20.71517209	1	1	7	10	-1.803141721	1.170973925	-0.000487753	0.026708314	1.079125285	0.072801948	-0.230948329	0.559893485	7.982964577
1	2	2	1	1	16.46549422	2	0	5	10	1.803141721	1.170973925	0.1313646	-0.025524582	-0.032738399	-0.016723216	1.612475157	0.563124537	7.598864669
1	2	2	1	2	18.18224508	4	1	8	10	-1.803141721	1.170973925	0.052017565	0.004083073	-0.003427936	-0.02476722	-1.851148844	1.070177019	8.302246428
1	2	2	1	3	16.58224486	3	3	9	10	-2.110498444	0.41023934	-0.032045815	0.041917617	-0.001399861	-0.033989489	-2.016568184	0.575440705	9.018353255
1	2	2	1	4	15.66564199	1	3	6	10	-2.110498444	0.41023934	0.091025843	-0.073865753	-0.050606586	-0.183445513	-2.149009943	0.415961809	10.83486498
1	2	2	2	5	15.69924331	3	3	9	10	-2.110498444	0.41023934	-0.013371407	0.010713977	-0.021530757	-0.01068145	-1.603147268	1.84008956	8.316254751
1	2	2	2	6	16.97048346	4	0	5	10	1.803141721	1.170973925	-0.073660035	-0.000880587	-0.042989463	-0.015771747	1.768739343	0.484047418	8.066408949
1	2	2	2	7	15.49891672	2	3	9	10	-2.110498444	0.41023934	0.052961606	0.050459581	0.046432946	-0.051074982	-0.957768559	1.615272403	8.099380112
1	2	2	2	8	15.54890283	1	1	9	10	-1.803141721	1.170973925	-0.065060399	-0.083202861	-0.467466086	-0.297732294	-1.692865491	1.244357526	11.84932631
1	2	2	1	9	15.61565065	2	1	9	10	-1.803141721	1.170973925	-0.085666175	-0.015576012	0.084895186	-0.049646139	-1.737764835	0.807004601	8.982593937
1	2	2	1	10	22.34855925	3	4	6	10	1.803141721	1.170973925	0.045898899	-0.002310651	0.051894534	-0.04529959	2.082951784	0.718952537	9.117464543
1	2	2	1	11	21.66466348	4	0	9	10	1.803141721	1.170973925	-0.070096517	-0.073032338	0.061388616	-0.028610229	2.28756237	0.465747915	7.819405152
1	2	2	1	12	17.44883735	1	1	8	10	-1.803141721	1.170973925	0.084420206	-0.047245933	-0.87184006	0.072945625	-2.126891613	0.947445989	7.345918586
1	2	2	2	13	20.74862612	4	3	7	10	-2.110498444	0.41023934	0.232793792	0.016096214	-0.077211	-0.026893735	-0.808510602	1.510295749	8.316374608
1	2	2	2	14	15.3990892	1	3	6	10	-2.110498444	0.41023934	0.129916057	-0.002904899	0.082639627	0.021579862	-1.393497586	1.341424227	9.59944426
1	2	2	2	15	15.48246518	3	4	5	10	1.803141721	1.170973925	0.096787109	0.004180719	-0.08229892	-0.015453041	2.00231576	1.014809608	9.832968163
1	2	2	2	16	23.04850354	2	2	6	10	2.110498444	0.41023934	0.089244059	-0.016487889	0.035064295	-0.069678485	1.844510078	-0.765617728	7.14931647
1	2	2	1	17	18.09875203	3	2	5	10	2.110498444	0.41023934	0.12366633	0.004972121	-0.062733792	-0.02515775	1.883676529	0.364408344	9.100356628
1	2	2	1	18	23.88167416	2	2	6	10	2.110498444	0.41023934	-0.094062232	0.042637576	0.024109662	-0.041863263	1.858402729	-0.816564441	8.232627908
1	2	2	1	19	21.67601748	1	0	9	10	1.803141721	1.170973925	-0.10653785	0.135619666	-0.951612711	0.082410187	1.716793895	1.087167561	9.133543085
1	2	2	1	20	17.48815904	4	4	5	10	1.803141721	1.170973925	0.030645615	0.008489237	-0.068838485	-0.046092153	2.309047461	0.394957155	9.288422605
1	2	2	2	21	16.33281943	1	4	5	10	1.803141721	1.170973925	-0.081727523	0.130011896	0.70966363	0.042286903	2.50676322	1.874579072	11.29789958
1	2	2	2	22	16.06119678	4	1	6	10	-1.803141721	1.170973925	-0.070035736	0.02430924	0.060751703	-0.03501296	-1.368341804	1.93211019	9.966024282
1	2	2	2	23	17.61543857	2	0	7	10	1.803141721	1.170973925	0.013048758	-0.207206264	-0.056280099	-0.003744543	2.162091732	0.715316713	8.882550334
1	2	2	2	24	23.63163072	3	0	8	10	1.803141721	1.170973925	-0.017408294	-0.003356917	0.035030045	-0.0421983	1.795018435	1.043980598	10.98298425
1	2	2	1	25	17.76541659	4	3	6	10	-2.110498444	0.41023934	-0.010116231	0.056559667	0.021867998	-0.054814696	-2.007837534	1.189248085	8.88432945
1	2	2	1	26	16.59890366	1	2	7	10	2.110498444	0.41023934	0.029933566	0.173315774	-0.108261272	0.072689623	1.858538628	0.649815962	12.78291138
1	2	2	1	27	19.14867486	2	4	7	10	1.803141721	1.170973925	-0.007095304	0.101546497	-0.065119505	0.004727632	2.163507223	0.108928919	8.932599954
1	2	2	1	28	18.69868397	3	1	8	10	-1.803141721	1.170973925	0.017087541	0.089785605	0.010849986	-0.046435952	-1.87368691	0.733650729	8.484052498
1	2	2	2	29	17.26549862	2	1	8	10	-1.803141721	1.170973925	-0.04451646	0.009989418	-0.002522631	-0.01676017	-1.036831379	1.458069801	7.932659048
1	2	2	2	30	21.84780413	1	2	8	10	2.110498444	0.41023934	0.015003292	0.067550275	-0.584428132	-0.500861168	1.316293716	1.178847134	11.36690991
1	2	2	2	31	16.84830506	3	1	6	10	-1.803141721	1.170973925	0.050931371	0.164416775	0.004592046	-0.017907679	-1.56284976	1.351483941	8.266936498
1	2	2	2	32	21.79811887	4	4	8	10	1.803141721	1.170973925	-0.013569204	-0.093352346	0.110415272	-0.052932978	1.680954337	0.629570693	7.466595814
1	2	2	1	33	14.615651	2	3	8	10	-2.110498444	0.41023934	-0.06152673	0.136800212	0.096673749	-0.057641745	-1.890907764	0.927443594	8.065928329
1	2	2	1	34	14.99925144	4	2	7	10	2.110498444	0.41023934	-0.019616859	-0.164126683	-0.025726505	-0.004126191	1.933393717	-0.328343391	8.034716165
1	2	2	1	35	16.33222443	1	4	5	10	1.803141721	1.170973925	0.107742684	0.1082911	-0.212270334	0.153720379	1.838351846	1.027320743	9.000227339
1	2	2	1	36	17.33205119	3	0	7	10	1.803141721	1.170973925	0.074374518	0.03444261	0.00242779	0.004460603	1.678439498	0.625773862	7.702133484
1	2	2	2	37	15.71560579	2	4	5	10	1.803141721	1.170973925	-0.021695895	0.017951525	-0.07614167	-0.071115613	1.892661691	0.364920497	8.332098598
1	2	2	2	38	18.7317332	1	0	7	10	1.803141721	1.170973925	0.038364975	-0.045812955	-0.135932028	0.191556752	1.898548245	0.792925119	8.683927975
1	2	2	2	39	21.5143075	4	2	9	10	2.110498444	0.41023934	0.000397718	-0.070081955	0.060018267	-0.035707712	1.520187378	0.378209248	7.616272924
1	2	2	2	40	14.04911628	3	2	7	10	2.110498444	0.41023934	-0.041764321	-0.028138451	-0.129089102	-0.036101639	1.739670396	0.289629102	8.426589997
