16	1	1	1	4	84.5782906031	-178.11239624
16	1	1	2	2	47.3286381629	-172.259895325
16	1	1	3	1	127.804690463	-76.6842346191
16	1	1	4	3	125.830885575	-128.830963135
16	1	2	5	2	93.5273367488	-14.1716461182
16	1	2	6	4	89.6950454497	-122.920074463
16	1	2	7	3	86.7398061642	-65.4023590088
16	1	2	8	1	97.8920885198	-11.9149703979
16	1	1	9	2	93.5971068071	11.3156051636
16	1	1	10	1	55.8391857923	-0.477767944336
16	1	1	11	3	88.9730204784	-132.683502197
16	1	1	12	4	133.788148426	63.4157142639
16	1	2	13	3	89.8551338402	-168.770195007
16	1	2	14	2	89.4451174462	-94.2347412109
16	1	2	15	1	90.9832569979	-126.652770996
16	1	2	16	4	92.0809732863	-66.279006958
16	1	1	17	2	46.7370257681	170.212371826
16	1	1	18	1	60.0615099989	-91.4936828613
16	1	1	19	4	131.067393028	-138.983230591
16	1	1	20	3	98.3043409116	59.5674419403
16	1	2	21	1	88.957051517	-44.994644165
16	1	2	22	2	85.1187974894	177.798774719
16	1	2	23	4	93.7135889606	27.78931427
16	1	2	24	3	95.4888887843	0.991264343262
16	1	1	25	4	121.669760548	-90.6635284424
16	1	1	26	1	86.4809156499	-146.697357178
16	1	1	27	3	46.6709678365	-139.608795166
16	1	1	28	2	85.4740068713	128.064811707
16	1	2	29	1	90.4103905628	17.8025665283
16	1	2	30	2	88.4414440369	-173.031135559
16	1	2	31	3	88.1912595367	-102.432037354
16	1	2	32	4	87.4620270902	-158.048660278
16	1	1	33	3	54.2994545662	55.5374259949
16	1	1	34	4	125.210160826	-155.95059967
16	1	1	35	2	47.3381648829	-159.947341919
16	1	1	36	1	127.148911136	-46.817855835
16	1	2	37	2	90.4107763761	-40.5690612793
16	1	2	38	1	87.1507711089	46.1358528137
16	1	2	39	3	93.1999595037	-9.52476501465
16	1	2	40	4	89.8608087432	156.445388794
16	2	1	1	2	131.857049255	28.5927581787
16	2	1	2	3	92.08880441	-26.6058578491
16	2	1	3	1	50.7457274207	-131.97996521
16	2	1	4	4	93.8766576733	29.7745666504
16	2	2	5	4	88.4773275902	-136.442596436
16	2	2	6	3	91.5478008868	-6.94901275635
16	2	2	7	1	85.7872150059	-178.80934906
16	2	2	8	2	91.8073726919	40.0530853271
16	2	1	9	3	56.4670763505	6.25737762451
16	2	1	10	1	130.487052588	-32.7403259277
16	2	1	11	4	94.5343870602	42.4793815613
16	2	1	12	2	54.4543231885	3.68168640137
16	2	2	13	3	87.7463943928	163.670181274
16	2	2	14	1	82.2350584317	-125.591293335
16	2	2	15	4	90.0346230447	-48.7322387695
16	2	2	16	2	85.128514329	-140.372009277
16	2	1	17	1	127.957964249	-18.3380661011
16	2	1	18	4	88.0698728838	133.965976715
16	2	1	19	3	132.284954333	59.8188591003
16	2	1	20	2	56.0215042461	11.5179748535
16	2	2	21	3	91.292907567	42.900478363
16	2	2	22	1	91.9502936889	12.605430603
16	2	2	23	2	88.4174701427	176.330802917
16	2	2	24	4	88.1639162446	-166.739860535
16	2	1	25	1	90.3677215339	-0.301071166992
16	2	1	26	4	129.649766596	-2.63125610352
16	2	1	27	2	48.315614826	161.135032654
16	2	1	28	3	123.492804937	168.751914978
16	2	2	29	2	87.6303817569	-170.935325623
16	2	2	30	3	93.3949567376	63.8910770416
16	2	2	31	4	90.1736224875	35.8766593933
16	2	2	32	1	88.2976028121	-142.784889221
16	2	1	33	1	52.4351312456	-112.512878418
16	2	1	34	2	88.2875955258	-94.9503631592
16	2	1	35	3	124.340495999	164.840057373
16	2	1	36	4	84.7174134608	165.219863892
16	2	2	37	2	85.498450282	135.210453033
16	2	2	38	4	91.3243704073	16.0649185181
16	2	2	39	3	87.0608926625	111.222957611
16	2	2	40	1	83.5637764733	-160.335220337
