1,4,1,6.025,-0.047,1.317,-126.024
1,4,1,6.127,-0.131,1.261,-126.061
1,4,1,6.228,-0.214,1.198,-126.335
1,4,1,6.336,-0.302,1.119,-126.626
1,4,1,6.428,-0.375,1.047,-126.153
1,4,1,6.535,-0.465,0.954,-125.829
1,4,1,6.635,-0.542,0.871,-126.261
1,4,1,6.731,-0.620,0.799,-125.981
1,4,1,6.837,-0.700,0.734,-125.182
1,4,1,6.936,-0.782,0.673,-124.568
1,4,1,7.036,-0.870,0.612,-125.065
1,4,1,7.137,-0.961,0.552,-125.222
1,4,1,7.230,-1.039,0.498,-124.886
1,4,1,7.332,-1.122,0.434,-124.879
1,4,1,7.433,-1.201,0.366,-125.063
1,4,1,7.533,-1.276,0.295,-125.095
1,4,1,7.633,-1.349,0.222,-124.287
1,4,1,7.733,-1.421,0.147,-123.168
1,4,1,7.832,-1.492,0.078,-123.364
1,4,1,7.932,-1.564,0.017,-123.220
1,4,1,8.033,-1.636,-0.035,-123.346
1,4,1,8.139,-1.710,-0.086,-124.400
1,4,1,8.234,-1.775,-0.127,-125.694
1,4,1,8.340,-1.832,-0.162,-125.678
1,4,1,8.435,-1.881,-0.196,-125.593
1,4,1,8.535,-1.921,-0.229,-125.904
1,4,2,8.634,-1.953,-0.259,-125.820
1,4,2,8.741,-1.979,-0.289,-124.864
1,4,2,8.836,-2.004,-0.320,-123.212
1,4,2,8.942,-2.030,-0.353,-119.594
1,4,2,9.036,-2.054,-0.376,-115.077
1,4,2,9.142,-2.085,-0.391,-108.663
1,4,2,9.237,-2.116,-0.394,-101.629
1,4,2,9.336,-2.144,-0.386,-94.489
1,4,2,9.443,-2.169,-0.370,-86.210
1,4,2,9.537,-2.187,-0.354,-78.488
1,4,2,9.639,-2.205,-0.338,-69.944
1,4,2,9.738,-2.221,-0.327,-62.336
1,4,2,9.837,-2.231,-0.316,-53.005
1,4,2,9.939,-2.236,-0.305,-42.699
1,4,2,10.040,-2.238,-0.295,-31.275
1,4,2,10.139,-2.237,-0.288,-18.740
1,4,2,10.240,-2.230,-0.281,-7.563
1,4,2,10.345,-2.216,-0.278,0.918
1,4,2,10.439,-2.197,-0.280,7.516
1,4,2,10.540,-2.173,-0.283,13.218
1,4,2,10.641,-2.147,-0.286,17.834
1,4,2,10.739,-2.121,-0.289,21.132
1,4,2,10.841,-2.096,-0.292,24.322
1,4,2,10.940,-2.080,-0.294,27.496
1,4,2,11.047,-2.071,-0.294,29.717
1,4,2,11.142,-2.075,-0.291,30.734
1,4,2,11.241,-2.084,-0.287,31.261
1,4,2,11.341,-2.100,-0.282,31.352
1,4,2,11.441,-2.114,-0.281,31.099
1,4,2,11.548,-2.125,-0.282,30.708
1,4,2,11.644,-2.132,-0.287,31.196
1,4,2,11.742,-2.135,-0.292,31.508
1,4,2,11.844,-2.138,-0.295,31.615
1,4,2,11.942,-2.141,-0.296,31.911
1,4,2,12.050,-2.143,-0.295,32.174
1,4,2,12.149,-2.144,-0.292,32.242
1,4,2,12.244,-2.147,-0.289,32.141
1,4,2,12.350,-2.150,-0.285,31.828
1,4,2,12.446,-2.153,-0.281,31.582
1,4,2,12.545,-2.155,-0.279,31.513
1,4,2,12.645,-2.158,-0.279,31.365
1,4,2,12.752,-2.160,-0.280,31.031
1,4,2,12.847,-2.162,-0.282,30.912
1,4,2,12.945,-2.163,-0.284,31.020
1,4,2,13.052,-2.164,-0.285,31.341
1,4,2,13.148,-2.166,-0.284,31.692
1,4,2,13.247,-2.168,-0.282,32.079
1,4,2,13.414,-2.173,-0.275,31.903
1,4,2,13.515,-2.174,-0.270,31.646
1,4,2,13.619,-2.174,-0.264,31.246
1,4,2,13.714,-2.174,-0.258,30.966
1,4,2,13.820,-2.173,-0.251,31.221
1,4,2,13.915,-2.169,-0.244,31.714
1,4,2,14.014,-2.165,-0.238,32.520
1,4,2,14.121,-2.159,-0.232,33.517
1,4,2,14.216,-2.154,-0.229,34.523
1,4,2,14.315,-2.144,-0.230,36.346
1,4,2,14.422,-2.129,-0.238,38.371
1,4,2,14.517,-2.113,-0.249,40.001
1,4,2,14.616,-2.088,-0.264,43.365
1,4,2,14.723,-2.057,-0.285,46.739
1,4,2,14.818,-2.034,-0.297,47.420
1,4,2,14.917,-2.013,-0.306,48.357
1,4,2,15.017,-1.995,-0.315,51.046
1,4,2,15.117,-1.975,-0.328,55.243
1,4,2,15.217,-1.951,-0.344,59.628
1,4,2,15.324,-1.927,-0.352,61.521
1,4,2,15.425,-1.900,-0.354,63.026
1,4,2,15.525,-1.871,-0.354,65.042
1,4,2,15.625,-1.839,-0.353,67.697
1,4,2,15.719,-1.808,-0.349,68.815
1,4,2,15.819,-1.770,-0.337,69.472
1,4,2,15.919,-1.729,-0.318,69.709
1,4,2,16.018,-1.686,-0.291,70.347
1,4,2,16.120,-1.640,-0.258,70.377
1,4,2,16.221,-1.586,-0.220,69.915
1,4,2,16.326,-1.533,-0.194,69.708
1,4,2,16.421,-1.484,-0.176,69.635
1,4,2,16.520,-1.431,-0.161,68.808
1,4,2,16.622,-1.372,-0.150,68.001
1,4,2,16.721,-1.321,-0.145,67.203
1,4,2,16.827,-1.260,-0.138,65.569
1,4,2,16.928,-1.212,-0.128,63.183
1,4,3,17.022,-1.172,-0.111,60.706
1,4,3,17.122,-1.137,-0.093,59.220
1,4,3,17.222,-1.108,-0.075,58.916
1,4,3,17.322,-1.081,-0.054,59.161
1,4,3,17.422,-1.057,-0.027,59.098
1,4,3,17.523,-1.035,-0.000,58.109
1,4,3,17.624,-1.013,0.023,56.916
1,4,3,17.729,-0.995,0.035,55.876
1,4,3,17.825,-0.979,0.040,55.101
1,4,3,17.923,-0.964,0.038,56.642
1,4,3,18.023,-0.948,0.029,61.992
1,4,3,18.125,-0.930,0.014,68.701
1,4,3,18.224,-0.918,0.003,73.755
1,4,3,18.331,-0.912,-0.009,78.366
1,4,3,18.431,-0.911,-0.020,82.986
1,4,3,18.524,-0.912,-0.032,87.818
1,4,3,18.625,-0.914,-0.047,93.144
1,4,3,18.726,-0.919,-0.063,98.244
1,4,3,18.827,-0.924,-0.078,102.547
1,4,3,18.932,-0.928,-0.091,106.058
1,4,3,19.032,-0.930,-0.103,109.182
1,4,3,19.126,-0.931,-0.115,112.064
1,4,3,19.227,-0.928,-0.127,114.308
1,4,3,19.333,-0.920,-0.140,115.583
1,4,3,19.426,-0.912,-0.154,116.514
1,4,3,19.534,-0.899,-0.175,117.703
1,4,3,19.634,-0.886,-0.198,118.414
1,4,3,19.727,-0.873,-0.221,119.128
1,4,3,19.828,-0.859,-0.249,120.142
1,4,3,19.928,-0.841,-0.278,120.851
1,4,3,20.028,-0.817,-0.306,121.852
1,4,3,20.128,-0.785,-0.334,122.949
1,4,3,20.229,-0.748,-0.358,123.653
1,4,3,20.330,-0.705,-0.379,125.463
1,4,3,20.435,-0.652,-0.400,126.575
1,4,3,20.536,-0.596,-0.413,126.642
1,4,3,20.636,-0.537,-0.426,126.777
1,4,3,20.729,-0.488,-0.444,126.848
1,4,3,20.830,-0.436,-0.467,126.709
1,4,3,20.931,-0.392,-0.490,126.635
1,4,3,21.032,-0.350,-0.518,127.288
1,4,3,21.133,-0.311,-0.551,126.613
1,4,3,21.238,-0.269,-0.591,125.641
1,4,3,21.331,-0.233,-0.629,124.289
1,4,3,21.433,-0.196,-0.661,122.346
1,4,3,21.532,-0.162,-0.687,120.362
1,4,3,21.632,-0.120,-0.708,118.214
1,4,3,21.732,-0.088,-0.720,116.416
1,4,0,46.056,0.194,-0.828,96.603
1,4,0,46.156,0.193,-0.827,95.918
1,4,0,46.258,0.193,-0.827,95.164
1,4,0,46.364,0.193,-0.825,93.939
1,4,0,46.458,0.193,-0.822,92.389
1,4,0,46.564,0.193,-0.818,89.366
1,4,0,46.658,0.193,-0.813,86.592
1,4,0,46.760,0.194,-0.806,83.456
1,4,0,46.865,0.195,-0.799,79.925
1,4,0,46.960,0.196,-0.790,75.892
1,4,0,47.066,0.197,-0.774,70.549
1,4,0,47.160,0.195,-0.757,65.335
1,4,0,47.261,0.188,-0.731,59.100
1,4,0,47.366,0.176,-0.704,51.459
1,4,0,47.466,0.161,-0.680,43.475
1,4,0,47.567,0.150,-0.662,36.615
1,4,0,47.667,0.143,-0.654,31.402
1,4,0,47.768,0.140,-0.650,26.502
1,4,0,47.868,0.141,-0.650,22.545
1,4,0,47.968,0.143,-0.651,19.006
1,4,0,48.063,0.143,-0.650,14.260
1,4,0,48.164,0.140,-0.648,8.725
1,4,0,48.265,0.137,-0.646,5.153
1,4,0,48.365,0.133,-0.649,3.497
1,4,0,48.465,0.125,-0.653,2.412
1,4,0,48.570,0.110,-0.656,1.181
1,4,0,48.663,0.092,-0.657,0.125
1,4,0,48.764,0.071,-0.657,-0.902
1,4,0,48.864,0.057,-0.656,-1.715
1,4,0,48.965,0.045,-0.653,-2.619
1,4,0,49.066,0.041,-0.650,-3.571
1,4,0,49.167,0.043,-0.647,-4.562
1,4,0,49.267,0.047,-0.644,-5.326
1,4,0,49.367,0.052,-0.642,-7.021
1,4,0,49.467,0.049,-0.638,-11.334
1,4,0,49.568,0.037,-0.634,-17.672
1,4,0,49.673,0.020,-0.630,-23.575
1,4,0,49.774,0.007,-0.625,-28.749
1,4,0,49.867,-0.006,-0.622,-34.830
1,4,0,49.974,-0.024,-0.616,-39.450
1,4,0,50.069,-0.045,-0.604,-41.649
1,4,0,50.167,-0.076,-0.587,-43.407
1,4,0,50.270,-0.117,-0.568,-45.185
1,4,0,50.369,-0.167,-0.548,-46.200
1,4,0,50.471,-0.227,-0.527,-47.790
1,4,0,50.569,-0.295,-0.508,-49.827
1,4,0,50.669,-0.360,-0.487,-51.022
1,4,0,50.776,-0.426,-0.458,-52.060
1,4,0,50.871,-0.481,-0.421,-52.039
1,4,0,50.970,-0.535,-0.375,-51.921
1,4,0,51.077,-0.592,-0.321,-52.807
1,4,0,51.171,-0.648,-0.264,-53.556
1,4,0,51.270,-0.710,-0.198,-54.160
1,4,0,51.372,-0.782,-0.131,-55.010
1,4,0,51.471,-0.851,-0.077,-54.713
1,4,0,51.573,-0.916,-0.033,-53.585
1,4,0,51.672,-0.992,0.014,-52.031
1,4,0,51.778,-1.082,0.061,-50.563
1,4,0,51.873,-1.165,0.101,-49.663
1,4,0,51.979,-1.243,0.140,-48.070
1,4,0,52.074,-1.310,0.185,-46.114
1,4,0,52.180,-1.368,0.231,-44.993
1,4,0,52.274,-1.423,0.281,-44.482
1,4,0,52.380,-1.476,0.342,-42.585
1,4,0,52.474,-1.511,0.397,-38.225
1,4,0,52.576,-1.537,0.457,-29.168
1,4,0,52.675,-1.555,0.510,-20.270
1,4,0,52.781,-1.569,0.551,-10.555
1,4,0,52.881,-1.577,0.578,-0.734
1,4,0,52.982,-1.585,0.596,8.763
1,4,0,53.082,-1.596,0.611,17.233
1,4,0,53.182,-1.614,0.624,23.626
1,4,0,53.283,-1.638,0.636,28.444
1,4,0,53.383,-1.666,0.647,32.211
1,4,0,53.484,-1.692,0.658,34.996
1,4,0,53.583,-1.716,0.668,36.454
1,4,0,53.677,-1.731,0.675,37.520
1,4,0,53.778,-1.741,0.679,38.645
1,4,0,53.879,-1.746,0.679,39.337
1,4,0,53.985,-1.742,0.671,40.151
1,4,0,54.085,-1.730,0.658,41.269
1,4,0,54.179,-1.717,0.642,41.553
1,4,0,54.279,-1.701,0.623,42.454
1,4,0,54.380,-1.685,0.600,44.154
1,4,0,54.480,-1.674,0.582,45.356
1,4,0,54.582,-1.669,0.571,46.014
1,4,0,54.687,-1.674,0.566,46.582
1,4,0,54.780,-1.686,0.565,46.898
1,4,0,54.881,-1.701,0.567,46.960
1,4,0,54.988,-1.716,0.572,46.993
1,4,0,55.088,-1.727,0.578,47.021
1,4,0,55.188,-1.735,0.583,47.222
1,4,0,55.288,-1.741,0.587,47.195
1,4,0,55.384,-1.746,0.592,46.981
1,4,0,55.484,-1.749,0.595,46.700
1,4,0,55.584,-1.752,0.598,46.099
1,4,0,55.685,-1.755,0.601,45.469
1,4,0,55.785,-1.756,0.603,44.988
1,4,0,55.885,-1.757,0.605,44.639
1,4,0,55.985,-1.757,0.607,44.179
1,4,0,56.085,-1.757,0.609,44.001
1,4,0,56.185,-1.756,0.610,43.829
1,4,0,56.285,-1.755,0.611,43.835
1,4,0,56.385,-1.753,0.613,43.804
1,4,0,56.485,-1.753,0.614,43.728
1,4,0,56.585,-1.753,0.614,43.496
1,4,0,56.686,-1.753,0.614,43.164
1,4,0,56.786,-1.751,0.614,42.982
1,4,0,56.886,-1.747,0.612,43.013
1,4,0,56.986,-1.744,0.612,42.573
1,4,0,57.086,-1.749,0.619,42.326
1,4,0,57.186,-1.760,0.629,44.309
1,4,0,57.286,-1.778,0.642,46.122
1,4,0,57.386,-1.801,0.662,46.032
1,4,0,57.494,-1.826,0.688,44.394
1,4,0,57.594,-1.843,0.705,43.814
1,4,0,57.695,-1.855,0.712,43.534
1,4,0,57.795,-1.861,0.713,42.995
1,4,0,57.895,-1.860,0.707,43.731
1,4,0,57.991,-1.854,0.696,45.590
1,4,0,58.089,-1.849,0.688,47.311
1,4,0,58.189,-1.846,0.685,48.480
1,4,0,58.290,-1.845,0.691,49.765
1,4,0,58.390,-1.850,0.706,50.881
1,4,0,58.490,-1.862,0.730,51.232
1,4,0,58.590,-1.877,0.763,50.442
1,4,0,58.690,-1.888,0.789,48.646
1,4,0,58.798,-1.896,0.809,47.692
1,4,0,58.897,-1.901,0.814,47.703
1,4,0,58.998,-1.898,0.810,48.237
1,4,0,59.097,-1.897,0.803,48.858
1,4,0,59.194,-1.893,0.799,49.029
1,4,0,59.294,-1.890,0.798,49.706
1,4,0,59.393,-1.890,0.799,50.485
1,4,0,59.494,-1.889,0.802,51.279
1,4,0,59.594,-1.889,0.805,51.618
1,4,0,59.694,-1.890,0.806,51.535
1,4,0,59.794,-1.890,0.805,51.645
1,4,0,59.895,-1.889,0.803,51.561
1,4,0,59.995,-1.888,0.802,51.360
1,4,0,60.096,-1.884,0.799,51.224
1,4,0,60.197,-1.880,0.796,50.980
1,4,0,60.297,-1.875,0.792,50.403
1,4,0,60.397,-1.871,0.789,50.223
1,4,0,60.498,-1.867,0.787,50.413
1,4,0,60.598,-1.865,0.787,50.400
1,4,0,60.703,-1.865,0.790,49.931
1,4,0,60.803,-1.866,0.794,49.592
1,4,0,60.904,-1.867,0.796,49.358
1,4,0,61.004,-1.868,0.798,49.452
1,4,0,61.097,-1.868,0.798,49.526
1,4,0,61.197,-1.868,0.797,49.414
1,4,0,61.298,-1.867,0.796,49.277
1,4,0,61.398,-1.866,0.795,49.301
1,4,0,61.505,-1.865,0.795,49.054
1,4,0,61.606,-1.865,0.795,48.883
1,4,0,61.706,-1.864,0.795,48.695
1,4,0,61.806,-1.863,0.796,48.448
2,1,1,81.906,-0.943,2.084,151.756
2,1,1,82.012,-0.945,2.087,151.714
2,1,1,82.105,-0.945,2.088,151.669
2,1,1,82.205,-0.945,2.091,151.371
2,1,1,82.306,-0.944,2.088,150.831
2,1,1,82.406,-0.942,2.088,150.345
2,1,1,82.507,-0.940,2.090,149.916
2,1,1,82.608,-0.940,2.090,149.591
2,1,1,82.708,-0.939,2.091,149.339
2,1,1,82.808,-0.940,2.092,149.298
2,1,1,82.908,-0.942,2.095,149.740
2,1,1,83.009,-0.944,2.100,150.865
2,1,1,83.114,-0.951,2.101,152.350
2,1,1,83.210,-0.960,2.100,155.122
2,1,1,83.308,-0.971,2.101,158.949
2,1,1,83.408,-0.986,2.098,163.842
2,1,1,83.509,-1.001,2.098,168.988
2,1,1,83.610,-1.014,2.097,173.983
2,1,1,83.711,-1.026,2.098,178.713
2,1,1,83.811,-1.037,2.098,-177.125
2,1,1,83.910,-1.045,2.098,-172.738
2,1,1,84.010,-1.056,2.100,-165.504
2,1,1,84.117,-1.071,2.107,-157.533
2,1,1,84.217,-1.082,2.114,-152.152
2,1,1,84.312,-1.089,2.118,-148.604
2,1,1,84.411,-1.092,2.121,-147.444
2,1,1,84.513,-1.091,2.122,-148.287
2,1,1,84.612,-1.090,2.122,-148.994
2,1,1,84.714,-1.090,2.122,-148.947
2,1,1,84.813,-1.095,2.124,-147.375
2,1,1,84.920,-1.102,2.130,-143.212
2,1,1,85.015,-1.113,2.138,-138.058
2,1,1,85.114,-1.123,2.147,-133.369
2,1,1,85.214,-1.131,2.153,-131.612
2,1,1,85.320,-1.136,2.155,-132.714
2,1,1,85.416,-1.135,2.150,-136.182
2,1,1,85.515,-1.127,2.140,-143.791
2,1,1,85.616,-1.110,2.126,-153.404
2,1,1,85.715,-1.091,2.112,-163.332
2,1,1,85.816,-1.068,2.101,-174.292
2,1,1,85.916,-1.039,2.093,174.493
2,1,1,86.017,-1.011,2.090,164.401
2,1,1,86.118,-0.987,2.094,155.868
2,1,1,86.218,-0.967,2.099,148.585
2,1,1,86.318,-0.951,2.106,142.097
2,1,1,86.417,-0.938,2.115,134.804
2,1,1,86.518,-0.924,2.128,126.847
2,1,1,86.618,-0.910,2.144,118.613
2,1,1,86.723,-0.895,2.161,110.297
2,1,1,86.824,-0.884,2.177,102.296
2,1,1,86.925,-0.874,2.194,93.914
2,1,1,87.017,-0.871,2.209,87.310
2,1,1,87.118,-0.868,2.225,78.736
2,1,1,87.225,-0.864,2.244,72.024
2,1,1,87.320,-0.863,2.255,66.985
2,1,1,87.419,-0.862,2.264,63.873
2,1,1,87.520,-0.861,2.264,63.179
2,1,1,87.626,-0.859,2.266,59.933
2,1,1,87.721,-0.862,2.271,57.098
2,1,1,87.822,-0.865,2.272,56.993
2,1,1,87.920,-0.866,2.265,61.200
2,1,1,88.022,-0.865,2.245,70.251
2,1,1,88.121,-0.865,2.223,78.009
2,1,1,88.222,-0.868,2.199,87.834
2,1,1,88.323,-0.875,2.171,99.332
2,1,1,88.423,-0.886,2.142,107.999
2,1,1,88.528,-0.895,2.122,113.851
2,1,1,88.628,-0.900,2.108,117.510
2,1,1,88.729,-0.905,2.096,119.955
2,1,1,88.825,-0.907,2.084,120.108
2,1,1,88.925,-0.906,2.069,120.456
2,1,1,89.025,-0.899,2.047,121.361
2,1,1,89.131,-0.884,2.019,121.541
2,1,1,89.224,-0.865,1.994,121.683
2,1,1,89.325,-0.838,1.964,122.477
2,1,1,89.425,-0.806,1.928,123.540
2,1,1,89.525,-0.765,1.891,123.889
2,1,1,89.625,-0.716,1.852,124.786
2,1,1,89.732,-0.658,1.806,125.787
2,1,1,89.825,-0.611,1.766,125.862
2,1,1,89.926,-0.561,1.713,126.145
2,1,1,90.026,-0.514,1.649,127.265
2,1,1,90.128,-0.469,1.580,127.402
2,1,1,90.229,-0.423,1.502,126.081
2,1,1,90.329,-0.371,1.418,125.350
2,1,1,90.427,-0.315,1.338,124.384
2,1,1,90.527,-0.254,1.263,123.485
2,1,1,90.634,-0.181,1.184,123.237
2,1,1,90.734,-0.106,1.111,123.094
2,1,1,90.834,-0.017,1.038,122.673
2,1,1,90.930,0.081,0.964,122.004
2,1,1,91.030,0.177,0.893,120.963
2,1,1,91.135,0.269,0.821,120.707
2,1,1,91.230,0.347,0.754,120.622
2,1,1,91.330,0.432,0.674,120.901
2,1,1,91.432,0.521,0.591,119.812
2,1,1,91.536,0.623,0.500,118.490
2,1,1,91.636,0.717,0.424,118.508
2,1,1,91.737,0.811,0.355,118.633
2,1,1,91.837,0.908,0.294,118.950
2,1,1,91.937,1.008,0.238,119.145
2,1,1,92.033,1.112,0.185,119.070
2,1,1,92.138,1.209,0.134,118.860
2,1,1,92.238,1.295,0.083,119.008
2,1,1,92.339,1.373,0.031,118.305
2,1,1,92.432,1.441,-0.018,116.997
2,1,1,92.532,1.516,-0.078,115.329
2,1,1,92.634,1.596,-0.143,114.144
2,1,1,92.734,1.669,-0.195,112.775
2,1,1,92.834,1.743,-0.239,111.193
2,1,1,92.936,1.818,-0.277,109.643
2,1,1,93.034,1.891,-0.310,108.769
2,1,1,93.134,1.962,-0.339,107.915
2,1,2,93.236,2.023,-0.363,107.043
2,1,2,93.341,2.075,-0.387,106.165
2,1,2,93.436,2.107,-0.404,105.741
2,1,2,93.542,2.140,-0.421,104.132
2,1,2,93.637,2.172,-0.436,102.087
2,1,2,93.742,2.200,-0.448,100.129
2,1,2,93.839,2.218,-0.456,98.303
2,1,2,93.938,2.231,-0.466,97.100
2,1,2,94.038,2.237,-0.476,95.228
2,1,2,94.137,2.240,-0.482,90.985
2,1,2,94.238,2.243,-0.478,84.009
2,1,2,94.339,2.244,-0.467,76.595
2,1,2,94.438,2.246,-0.452,70.185
2,1,2,94.544,2.248,-0.430,63.380
2,1,2,94.639,2.246,-0.407,57.408
2,1,2,94.746,2.241,-0.377,50.650
2,1,2,94.841,2.239,-0.353,44.245
2,1,2,94.939,2.243,-0.338,39.023
2,1,2,95.046,2.250,-0.328,33.902
2,1,2,95.142,2.252,-0.321,27.549
2,1,2,95.241,2.251,-0.313,19.044
2,1,2,95.347,2.244,-0.306,7.999
2,1,2,95.442,2.234,-0.301,-0.541
2,1,2,95.542,2.222,-0.299,-7.878
2,1,2,95.648,2.209,-0.295,-12.611
2,1,2,95.742,2.199,-0.286,-15.667
2,1,2,95.842,2.190,-0.276,-19.036
2,1,2,95.943,2.181,-0.268,-22.285
2,1,2,96.043,2.174,-0.260,-25.912
2,1,2,96.149,2.171,-0.260,-30.029
2,1,2,96.243,2.171,-0.262,-31.625
2,1,2,96.345,2.174,-0.264,-31.594
2,1,2,96.444,2.178,-0.264,-31.421
2,1,2,96.551,2.177,-0.265,-33.176
2,1,2,96.650,2.172,-0.269,-34.459
2,1,2,96.746,2.173,-0.276,-34.516
2,1,2,96.845,2.176,-0.279,-34.544
2,1,2,96.944,2.179,-0.279,-34.614
2,1,2,97.044,2.182,-0.277,-34.580
2,1,2,97.152,2.185,-0.272,-34.742
2,1,2,97.253,2.189,-0.268,-34.882
2,1,2,97.352,2.192,-0.265,-34.667
2,1,2,97.453,2.198,-0.261,-34.179
2,1,2,97.549,2.202,-0.258,-33.831
2,1,2,97.648,2.205,-0.254,-33.712
2,1,2,97.753,2.206,-0.248,-33.772
2,1,2,97.848,2.206,-0.244,-33.840
2,1,2,97.949,2.206,-0.238,-33.755
2,1,2,98.049,2.207,-0.232,-33.865
2,1,2,98.147,2.208,-0.226,-34.022
2,1,2,98.255,2.209,-0.221,-33.971
2,1,2,98.350,2.210,-0.217,-33.880
2,1,2,98.451,2.212,-0.213,-33.387
2,1,2,98.550,2.214,-0.210,-32.791
2,1,2,98.649,2.216,-0.207,-32.369
2,1,2,98.756,2.218,-0.206,-31.773
2,1,2,98.851,2.218,-0.206,-32.180
2,1,2,98.957,2.216,-0.206,-32.383
2,1,2,99.052,2.216,-0.204,-32.108
2,1,2,99.151,2.215,-0.201,-32.185
2,1,2,99.258,2.214,-0.199,-32.471
2,1,2,99.357,2.213,-0.198,-32.761
2,1,2,99.453,2.212,-0.197,-33.346
2,1,2,99.553,2.207,-0.195,-35.128
2,1,2,99.653,2.199,-0.193,-37.998
2,1,2,99.753,2.185,-0.192,-42.005
2,1,2,99.853,2.172,-0.193,-45.129
2,1,2,99.953,2.152,-0.193,-48.017
2,1,2,100.055,2.126,-0.195,-51.292
2,1,2,100.155,2.092,-0.201,-53.986
2,1,2,100.260,2.055,-0.199,-53.293
2,1,2,100.354,2.014,-0.202,-55.907
2,1,2,100.461,1.946,-0.215,-61.344
2,1,2,100.556,1.886,-0.225,-64.924
2,1,2,100.657,1.823,-0.233,-67.742
2,1,2,100.757,1.765,-0.231,-69.416
2,1,2,100.856,1.709,-0.218,-70.190
2,1,2,100.956,1.654,-0.199,-71.287
2,1,2,101.062,1.595,-0.174,-73.612
2,1,2,101.156,1.532,-0.145,-75.603
2,1,2,101.263,1.463,-0.116,-76.768
2,1,2,101.358,1.405,-0.095,-77.102
2,1,2,101.458,1.340,-0.078,-77.534
2,1,2,101.558,1.275,-0.068,-77.766
2,1,2,101.659,1.215,-0.065,-77.434
2,1,3,101.755,1.160,-0.063,-76.584
2,1,3,101.865,1.108,-0.058,-76.482
2,1,3,101.960,1.068,-0.052,-76.531
2,1,3,102.060,1.033,-0.046,-78.044
2,1,3,102.165,1.003,-0.041,-81.234
2,1,3,102.259,0.980,-0.036,-84.145
2,1,3,102.360,0.959,-0.032,-87.156
2,1,3,102.461,0.938,-0.030,-92.507
2,1,3,102.559,0.923,-0.033,-98.461
2,1,3,102.660,0.909,-0.037,-103.753
2,1,3,102.761,0.896,-0.044,-110.042
2,1,3,102.862,0.883,-0.056,-116.828
2,1,3,102.960,0.874,-0.067,-121.624
2,1,3,103.061,0.858,-0.076,-124.560
2,1,3,103.163,0.834,-0.088,-125.966
2,1,3,103.261,0.801,-0.108,-127.251
2,1,3,103.363,0.767,-0.133,-128.093
2,1,3,103.464,0.725,-0.166,-128.536
2,1,3,103.562,0.675,-0.207,-129.434
2,1,3,103.664,0.618,-0.255,-129.110
2,1,3,103.770,0.562,-0.307,-129.741
