21	2	1	23.562593536	1	0	7	8	1.80314172108	1.17097392528	0.0445716068263	0.100974263772	-0.574655532837	-0.479846954346	-1.38068330288	2.68542146683	13.019268077	4	4.19947416039	1
21	2	2	24.8648032061	4	0	7	8	1.80314172108	1.17097392528	-0.0988402604634	-0.0126296634109	0.0921236500144	0.00468683242798	2.89563059807	1.26144886017	9.77515268558	7	4.61175763281	1
21	2	3	21.6581394428	2	3	5	8	-2.11049844441	0.41023934006	0.0115800074026	-0.0837441101337	0.109422273934	-0.118216991425	2.40319466591	1.47302657366	16.6540799493	1	3.51286987303	1
21	2	4	20.8931129089	3	1	7	8	-1.80314172108	1.17097392528	-0.0498595064119	0.0508472066459	0.163810029626	-0.0293443202972	-1.66276729107	2.03779029846	9.33570063802	8	3.84185601145	1
21	2	5	16.3835825426	3	1	5	8	-1.80314172108	1.17097392528	-0.0146539513145	0.0645116667403	0.181686803699	-0.107580602169	-1.31415092945	1.92508101463	10.7113495426	7	3.83527700427	1
21	2	6	21.1359801278	2	2	4	8	2.11049844441	0.41023934006	0.00107799123232	0.0558123098653	-0.11960503459	-0.0488426685333	2.14901208878	0.330202519894	9.13514107194	2	2.74209077698	1
21	2	7	18.1432436356	4	3	7	8	-2.11049844441	0.41023934006	0.0272591184565	-0.0310767077763	0.189308643341	-0.0810181498528	-1.61437487602	1.0939860642	7.17322529133	9	3.57606271363	1
21	2	8	24.5724533952	1	2	5	8	2.11049844441	0.41023934006	-0.11904586583	-0.00157815203899	-0.883759915829	0.559991031885	1.03050029278	0.232675969601	9.72864242174	5.5	2.46830987878	1
21	2	9	23.9960410994	1	1	4	8	-1.80314172108	1.17097392528	0.0192182438154	-0.0412459817427	0.886601388454	-0.331721663475	-1.06786596775	1.7217206955	12.8473416946	5.5	2.94824424414	1
21	2	10	16.0075506227	2	1	5	8	-1.80314172108	1.17097392528	0.00965633565791	0.0490958068354	0.164258748293	-0.0849021673203	-1.33828318119	1.77148401737	8.84161054143	6	3.04445734848	1
21	2	11	22.1240872958	3	0	5	8	1.80314172108	1.17097392528	0.0492005869015	-0.0446210762911	0.163407996297	-0.074759542942	1.34877121449	0.809211555868	6.43328684946	7	3.73675114413	1
21	2	12	19.8512891575	4	3	5	8	-2.11049844441	0.41023934006	-0.00579145382499	-0.0228861916924	0.198435559869	-0.108426451683	-0.553083956242	1.15202251077	6.82705038587	4	2.28199637221	1
21	2	13	21.0529528988	4	1	6	8	-1.80314172108	1.17097392528	0.00932643412662	-0.07243528765	-0.038640473038	0.125339448452	0.523081064224	1.7390395999	6.67609072126	3	2.85294996605	1
