1,4,1,0.08,-0.866,2.023,144.11,1
1,4,1,0.2,-0.866,2.021,144.162,1
1,4,1,0.293,-0.866,2.02,143.997,1
1,4,1,0.4,-0.866,2.018,143.624,1
1,4,1,0.493,-0.866,2.016,143.366,1
1,4,1,0.6,-0.866,2.013,142.11,1
1,4,1,0.693,-0.861,2.012,137.864,1
1,4,1,0.8,-0.847,2.014,129.862,1
1,4,1,0.893,-0.834,2.021,121.957,1
1,4,1,1,-0.814,2.04,110.053,1
1,4,1,1.093,-0.8,2.062,98.281,1
1,4,1,1.2,-0.794,2.091,87.628,1
1,4,1,1.293,-0.794,2.11,81.313,1
1,4,1,1.4,-0.798,2.133,73.431,1
1,4,1,1.52,-0.807,2.173,60.745,1
1,4,1,1.6,-0.818,2.2,53.729,1
1,4,1,1.72,-0.835,2.229,46.501,1
1,4,1,1.8,-0.847,2.242,43.929,1
1,4,1,1.906,-0.858,2.25,41.506,1
1,4,1,2,-0.869,2.253,39.763,1
1,4,1,2.106,-0.877,2.254,39.152,1
1,4,1,2.2,-0.881,2.254,39.166,1
1,4,1,2.306,-0.885,2.252,39.985,1
1,4,1,2.4,-0.886,2.248,41.155,1
1,4,1,2.506,-0.884,2.243,42.653,1
1,4,1,2.6,-0.881,2.238,44.112,1
1,4,1,2.706,-0.875,2.228,48.335,1
1,4,1,2.8,-0.865,2.215,51.611,1
1,4,1,2.907,-0.852,2.206,55.865,1
1,4,1,3,-0.84,2.195,62.131,1
1,4,1,3.106,-0.822,2.169,72.945,1
1,4,1,3.2,-0.807,2.141,81.32,1
1,4,1,3.307,-0.796,2.116,91.302,1
1,4,1,3.4,-0.792,2.097,99.285,1
1,4,1,3.506,-0.793,2.071,111.502,1
1,4,1,3.6,-0.798,2.043,119.036,1
1,4,1,3.707,-0.797,2.024,121.502,1
1,4,1,3.8,-0.791,2.014,122.394,1
1,4,1,3.906,-0.784,2.003,122.951,1
1,4,1,4,-0.778,1.992,122.679,1
1,4,1,4.106,-0.778,1.987,120.673,1
1,4,1,4.2,-0.78,1.988,120.049,1
1,4,1,4.306,-0.786,1.99,119.244,1
