14	1	1	36.6262808359	4	0	4	8	1.80314172108	1.17097392528	-0.00394157990403	0.0620116694003	-0.090977832675	0.0517013669014	2.34950566292	0.90600246191	21.8265849606	8	2.83654775888	1
14	1	2	40.9328564704	3	0	6	8	1.80314172108	1.17097392528	0.166104225282	0.0205350662415	0.0429126322269	0.0928276777267	2.05201101303	2.01982808113	18.5864695281	7	3.43995266564	1
14	1	3	40.8130629937	2	3	7	8	-2.11049844441	0.41023934006	-0.107479409365	0.00809893621185	-0.0219507496804	0.0557812452316	-2.2943418026	0.674026116729	14.946494867	7	2.49319766496	1
14	1	4	50.6926642002	1	0	7	8	1.80314172108	1.17097392528	0.0515857708788	-0.00779523423397	-0.875335633755	-0.459647059441	1.27633166313	0.525182083249	26.0265034306	5	1.89307566313	1
14	1	5	51.0127354071	3	3	6	8	-2.11049844441	0.41023934006	-0.0651687863128	-0.130843810558	-0.0141320889816	0.0099156498909	-2.01271080971	-0.453538060188	14.1200612355	5	2.15987664911	1
14	1	6	26.5595901208	4	2	6	8	2.11049844441	0.41023934006	-0.130786369366	0.0229338433683	-0.19321668148	-0.0777227878571	2.17762994766	-0.504998445511	15.0931630587	6	2.02637233726	1
14	1	7	30.7864786196	1	1	7	8	-1.80314172108	1.17097392528	0.0291824609087	-0.06648977276	-0.692441225052	-0.585915565491	-1.83297920227	0.550879731774	19.7197700148	2	3.79989794078	1
14	1	8	33.5597396903	2	3	5	8	-2.11049844441	0.41023934006	0.142271941046	-6.22451927127e-05	-0.0618610456586	0.00193917751312	-1.86727178097	0.998292028904	20.4132536216	2	4.79982080982	1
14	1	9	33.8126588627	4	1	7	8	-1.80314172108	1.17097392528	-0.22417180756	0.0314335912457	0.0354333259165	-0.0853326320648	-1.72694003582	0.880948156118	20.13307144	6	2.43969722431	1
14	1	10	47.4661631159	1	1	4	8	-1.80314172108	1.17097392528	-0.149957187656	-0.0475129384499	0.00595288584009	-0.239618718624	-0.80888903141	1.42517215014	21.7465256607	3	2.46654613121	1
14	1	11	42.5728252661	3	2	7	8	2.11049844441	0.41023934006	-0.00776503059214	0.014857102273	0.0225917678326	0.018483042717	2.49533891678	0.746155097848	13.0669056847	7	2.11989524266	1
14	1	12	30.226437444	2	0	6	8	1.80314172108	1.17097392528	-0.113212405062	-0.0011180575436	-0.0712049752474	-0.0697829723358	2.05970144272	1.24519404769	18.3461769584	4	3.92014921762	1
14	1	13	28.6129198762	3	3	7	8	-2.11049844441	0.41023934006	0.00579701870472	0.039081605367	0.0408146567643	-0.0223515629768	-1.62738084793	1.14413294196	16.1998856233	3	2.47977218505	1
14	1	14	45.5593827763	4	1	4	8	-1.80314172108	1.17097392528	0.0920507810364	0.0160217048625	0.0817410126328	0.0813339352608	-0.505831062794	2.18520867825	11.9199239835	7	2.8800062174	1
14	1	15	45.7993723944	2	1	4	8	-1.80314172108	1.17097392528	-0.0338206849418	0.0323104236387	-0.273691415787	-0.0696696639061	-1.96956908703	1.58947759867	12.2536024999	6	1.70644102194	1
14	1	16	38.5997114188	1	3	4	8	-2.11049844441	0.41023934006	0.00144964569333	-0.0926596466101	1.24997770786	0.50122462213	-1.17076826096	0.971576049924	23.9201105055	7	1.61307501793	1
14	1	17	61.7461957279	3	1	7	8	-1.80314172108	1.17097392528	0.0352387608448	-0.0713198006621	-0.00872904900461	0.0310627222061	-1.66552186012	1.64782780409	13.2798164694	2	3.00000381256	1
14	1	18	37.2795674801	4	2	5	8	2.11049844441	0.41023934006	-0.0252288289367	-0.0300148956528	-0.122134335339	0.00672245025635	1.74627554417	-0.474288702011	12.5598086096	6	2.26663147383	1
14	1	19	24.2261696852	1	3	7	8	-2.11049844441	0.41023934006	0.0587527357439	0.063929948811	-0.278341382742	-0.637860774994	-2.25574421883	-1.04577565193	14.6131175426	7	2.13316323463	1
14	1	20	32.2397746485	2	0	4	8	1.80314172108	1.17097392528	0.0556230889602	0.0216086649147	0.0413886159658	-0.0863125920296	2.1080622673	1.05328121781	10.6399253912	7	1.44007584056	1
14	1	21	39.4262169022	4	3	4	8	-2.11049844441	0.41023934006	-0.00105054080726	-0.0477012479947	0.0451922118664	0.076246201992	-1.48600196838	1.403837502	15.4402104532	2	6.06639773475	1
14	1	22	25.2528370557	3	2	4	8	2.11049844441	0.41023934006	-0.0934933874283	-0.00435421039815	-0.103809311986	0.017561852932	1.49150323868	1.18447941542	14.1064721089	7	1.69312170709	1
14	1	23	33.4262960861	1	0	6	8	1.80314172108	1.17097392528	-0.0128087975724	0.00832276436124	0.354863971472	0.651640340686	2.08424639702	1.09254145622	13.3728472616	7	1.440040941	1
14	1	24	22.9864924035	2	2	4	8	2.11049844441	0.41023934006	0.0363238041107	0.0393887767541	-0.0805149152875	-0.0796996951103	2.01812720299	0.464988708496	14.4269113742	6	1.49282080835	1
14	1	25	23.0528059687	1	2	6	8	2.11049844441	0.41023934006	0.0839910823197	-0.0403257851992	0.0145944906399	-0.36933016777	1.98805987835	0.512811288238	14.1227933726	6	2.25038206221	1
14	1	26	35.5728032706	3	0	7	8	1.80314172108	1.17097392528	0.0115548566227	0.0103843538687	0.238597899675	0.0199374556541	1.45660626888	1.06989821792	8.90656830269	6	1.81324599645	1
14	1	27	34.3066879583	2	0	7	8	1.80314172108	1.17097392528	0.0284167552421	-0.0419494968746	0.251991957426	0.0329061150551	1.27712309361	1.31076800823	5.94690691642	5	2.22666825034	1
14	1	28	26.8793099858	4	3	5	8	-2.11049844441	0.41023934006	-0.137462482044	0.0482949790471	-0.0126707339659	-0.0603709816933	-1.7373521328	0.632079012692	11.0799311394	6	2.23988961181	1
14	1	29	33.6530851652	2	1	6	8	-1.80314172108	1.17097392528	0.140269170742	-0.0192713009611	-0.0206898767501	-0.00252014398575	-1.73768305779	0.957675918937	6.95998105452	5	2.10650554214	1
14	1	30	35.8796748182	3	0	5	8	1.80314172108	1.17097392528	0.015139025643	-0.0209543396962	0.0776398107409	0.101765573025	1.66764318943	0.928588524461	12.2263931597	6	3.94666115312	1
14	1	31	32.5196667825	1	0	5	8	1.80314172108	1.17097392528	-0.00285639269551	0.176044042789	-1.12819027901	0.322575539351	0.802527010441	0.115767657757	17.466173967	3	2.18682321613	1
14	1	32	34.4661076871	4	3	6	8	-2.11049844441	0.41023934006	-0.0611976032762	0.118920573503	-0.0996460691094	-0.0360720157623	-1.03322029114	0.258334457874	13.2661942029	5	2.17326693618	1
14	1	33	23.293220247	3	1	5	8	-1.80314172108	1.17097392528	0.171475721793	0.0550297840954	0.0522581748664	-0.0533400177956	-1.39436423779	1.42245560884	10.5998762385	8	1.79983840623	1
14	1	34	22.9597816285	1	3	5	8	-2.11049844441	0.41023934006	-0.0123058696838	-0.131903983779	-1.14540302753	0.335163652897	0.370517849922	0.516074836254	19.8665622613	4	1.71993982025	1
14	1	35	30.3196157529	4	0	7	8	1.80314172108	1.17097392528	0.0335335225938	-0.0853884047804	0.062303353101	0.00626194477081	1.74797224998	1.13697177172	13.732881692	8	1.78649152366	1
14	1	36	33.6128653273	2	2	5	8	2.11049844441	0.41023934006	-0.00126526679383	0.0301180424817	0.185974150896	0.0201495289803	1.5574028492	1.87637484074	9.21320200541	7	2.58667569949	1
14	1	37	30.9998035067	1	2	5	8	2.11049844441	0.41023934006	0.00151121704989	0.0827611926991	-0.946380138397	0.592291742563	1.15680098534	0.0156908631325	12.6133867678	7	1.50660642826	1
14	1	38	30.7596742903	3	3	4	8	-2.11049844441	0.41023934006	-0.0399166898315	0.174631243523	-0.098949201405	-0.0218867659569	-1.81162190437	1.07162642479	8.31962220492	8	1.84002862351	1
14	1	39	31.2129192896	2	3	6	8	-2.11049844441	0.41023934006	-0.0410486643809	-0.0463437269154	-0.15043567121	0.0745523571968	-1.77885711193	1.02984181046	6.98668332461	4	3.82652718573	1
14	1	40	26.0932715699	4	0	6	8	1.80314172108	1.17097392528	-0.0125251772262	0.0773717845754	-0.0659257769585	-0.0111710429192	2.26065802574	1.46382397413	11.0134471822	6	3.22654800816	1
14	1	1	22.2436698893	4	2	6	8	2.11049844441	0.41023934006	0.0140756421812	-0.147536281337	-0.164813622832	-0.0108940005302	1.79116821289	0.477636367083	10.1270227643	7	1.16314232976	2
14	1	2	26.5221636723	2	2	4	8	2.11049844441	0.41023934006	-0.0203468310674	-0.0348439264137	-0.1792730093	0.00373858213425	2.21071791649	0.530864477158	9.4359396143	5	2.1445114015	2
14	1	3	32.525591132	3	1	4	8	-1.80314172108	1.17097392528	0.0401667521222	-0.000371681882759	-0.122253328562	0.0179028511047	-1.29860210419	1.29636800289	7.28330870833	7	2.636998675	2
14	1	4	31.5566010345	1	2	5	8	2.11049844441	0.41023934006	-0.0348028219772	0.000187087879754	-0.965307116508	0.494853854179	1.24437594414	0.546707302332	18.1090924608	6	2.3717806895	2
14	1	5	24.9275978103	4	2	4	8	2.11049844441	0.41023934006	0.000618070512833	-0.00529209141035	-0.109198920429	-0.0400745272636	1.82511758804	0.492882728577	10.4775069843	8	2.19978978326	2
14	1	6	25.4154725155	3	2	6	8	2.11049844441	0.41023934006	-0.0573017118773	0.154687812411	-0.127994194627	-0.0258378386497	1.91253888607	1.35297316313	10.5518579606	8	2.05201574045	2
14	1	7	33.9451612317	1	2	7	8	2.11049844441	0.41023934006	0.0806074684067	0.0309224063922	-0.956779301167	0.496088862419	1.08397817612	0.751008704654	12.3383339971	3	2.09611228061	2
14	1	8	22.3533172191	2	0	4	8	1.80314172108	1.17097392528	0.101642469068	-0.0985242403261	-0.0801285654306	-0.0811631083488	2.09226131439	0.670641414821	9.51477441292	4	3.61294223087	2
14	1	9	27.5218932763	1	3	4	8	-2.11049844441	0.41023934006	-0.00756404051136	-0.0728664387091	0.718053162098	-0.283919334412	-1.50976610184	-0.569600343704	21.6135317058	2	2.86910635008	2
14	1	10	18.5283241256	3	1	5	8	-1.80314172108	1.17097392528	0.0930579179857	-0.0161139793183	0.152939945459	-0.111099004745	-1.30867826939	1.36265438795	8.60411418335	8	2.33668112102	2
14	1	11	38.0970871138	4	3	6	8	-2.11049844441	0.41023934006	0.00637146091963	0.0772420800198	-0.0772841647267	-0.0492146015167	-1.98486459255	0.482306003571	7.32807654611	4	2.72039002714	2
