25	2	1	30.9148508061	2	3	0	5	8	1.80314172108	1.17097392528	0.00832643873245	0.117839112373	0.0101296819746	-0.080146253109	0.729657757282	2.28306508064	15.6482264215
25	2	2	18.231948274	1	3	3	7	8	-2.11049844441	0.41023934006	-0.0306592030643	-0.095581299491	-0.497463238239	-0.18836325407	-1.70440299511	0.262069582939	9.31619776003
25	2	3	21.6652504667	3	3	1	7	8	-1.80314172108	1.17097392528	0.0163751964059	0.048495861087	0.0456690710969	0.015405356884	-1.02040369511	1.06617116928	13.5658527169
25	2	4	18.832014827	4	3	2	6	8	2.11049844441	0.91023934006	-0.00975138107254	0.000401832900917	-0.074851949513	-0.0603753328323	2.16262726784	-0.0741336941719	10.9984822634
25	2	5	25.265335144	1	3	1	6	8	-1.80314172108	1.17097392528	0.0233655832622	0.00577541178776	0.20059569478	-0.264565885067	2.27940087318	0.30645506084	15.565796121
25	2	6	25.5985873598	4	3	1	4	8	-1.80314172108	1.17097392528	0.118709000482	-0.083319158759	-0.154348266125	-0.21288639307	0.427283960581	2.2104780674	17.7654409338
25	2	7	17.0986667318	2	3	1	5	8	-1.80314172108	1.17097392528	0.00728999430204	0.0861725276949	0.134416896105	-0.104155182838	-2.69234747887	0.44816654548	13.1824899548
25	2	8	35.7478708718	3	3	3	4	8	-2.11049844441	0.41023934006	0.00829076053287	-0.040040496933	-0.0351176008582	-0.142648816109	-0.813072812557	1.34224903584	11.1330663908
25	2	9	19.6154236418	1	3	1	6	8	-1.80314172108	1.17097392528	0.0132010658182	0.067640449047	0.143972802162	0.103891581297	0.145919072628	1.0078997016	22.0314405455
25	2	10	13.0658455303	2	3	0	4	8	1.80314172108	1.17097392528	-0.00857594111173	0.0166413958914	-0.0750292062759	-0.0382620692253	1.7831571579	0.817013978958	10.5012531905
25	2	11	16.565561159	4	3	0	4	8	1.80314172108	1.17097392528	0.0981798968106	0.0282989600962	0.0551675792783	-0.0629740953445	1.56336622238	0.331081986427	10.9160454594
25	2	12	18.4821349609	3	3	3	5	8	-2.11049844441	0.41023934006	0.0104309555748	-0.109499388261	0.0761870734394	-0.0654252171516	-0.839653623104	1.30459797382	13.7325223379
25	2	13	22.8486218605	2	3	0	7	8	1.80314172108	1.17097392528	-0.0224247887073	-0.10601021032	0.0854084931314	-0.009929895401	-0.324457657337	2.22192370892	8.20096735586
25	2	14	14.2488920208	1	3	2	4	8	2.11049844441	0.91023934006	0.000270669193269	-0.0739226212486	0.655082035065	0.256640762091	0.692390727997	0.024432182312	16.5990532802
25	2	15	13.7822157517	4	3	2	4	8	2.11049844441	0.91023934006	0.0569840743206	-0.0147374251198	-0.334255558252	-0.245009839535	0.976341354847	-0.81511592865	12.9341505231
25	2	16	18.7147647217	3	3	2	5	8	2.11049844441	0.91023934006	0.00967602046383	-0.0360526023709	0.135626550019	-0.101654410362	2.14580755234	0.843030154705	6.11643652206
25	2	17	19.0819258491	3	3	2	7	8	2.11049844441	0.91023934006	-0.105992016105	-0.0159995247919	0.226154464483	-0.045126914978	1.44068603516	0.276160910726	10.8160420304
25	2	18	18.3152826334	1	3	2	5	8	2.11049844441	0.91023934006	-0.0355400870958	-0.0877713439159	-0.0496347814798	0.0099900662899	1.50514535904	-0.108587861061	10.9495887814
25	2	19	15.4982916604	4	3	3	7	8	-2.11049844441	0.41023934006	-0.00827217155291	0.116031645472	0.110915891081	-0.0897009372711	-0.597026717663	1.31799221039	6.54981337214
25	2	20	20.1984438821	2	3	3	4	8	-2.11049844441	0.41023934006	0.0322511752663	-0.0240625632091	-0.125961017609	-0.111205816269	0.117410603166	2.10227584839	9.96612533242
25	2	21	18.1986589937	4	3	0	5	8	1.80314172108	1.17097392528	-0.0431201418223	0.0632571815645	0.254947337508	-0.11846190691	-0.959148359299	1.4179110527	14.4662447612
25	2	22	16.9653723836	3	3	0	6	8	1.80314172108	1.17097392528	0.0235815240547	0.00316050128736	-0.140342351794	-0.126483559608	1.97951321602	-1.43507218361	10.1842145601
25	2	23	15.3820876343	1	3	0	4	8	1.80314172108	1.17097392528	-0.00407091301948	-0.0123777242116	0.326584804058	0.15346121788	1.9718070507	-0.0744024515152	12.3501883346
25	2	24	18.3319932726	2	3	3	6	8	-2.11049844441	0.41023934006	0.0622614592925	0.121667430591	-0.132537570596	-0.150458931923	1.70899205208	2.30301475525	12.1324956688
25	2	25	20.1152189578	2	3	2	5	8	2.11049844441	0.91023934006	-0.125664789759	0.00348906415273	0.156267988682	-0.199831664562	0.0448099227622	2.41791462898	12.5493898549
25	2	26	17.2653448037	3	3	0	5	8	1.80314172108	1.17097392528	0.00540268640929	0.0696136863872	0.133403579891	-0.0910571813583	2.09591608047	-0.246853947639	11.1654125311
25	2	27	23.3816256858	4	3	2	5	8	2.11049844441	0.91023934006	-0.0370301416167	-0.028159356482	0.236936423182	-0.186749637127	-1.01310379505	1.97200298309	11.049213268
25	2	28	17.0152419176	1	3	0	5	8	1.80314172108	1.17097392528	0.0293021363545	0.0557131089157	-0.345869761705	-0.0120018720627	-1.16805918217	0.267315834761	21.3162936512
25	2	29	14.8821273517	3	3	0	4	8	1.80314172108	1.17097392528	0.0329044969895	0.165620812964	-0.0582846671343	-0.0282817482948	1.85422651768	-0.110670268536	7.41010135762
25	2	30	15.93203307	4	3	0	6	8	1.80314172108	1.17097392528	-0.00448627829408	0.0580959677893	-0.196007099748	-0.158980965614	1.79554884434	-0.284933507442	8.71672799719
25	2	31	14.3155495441	1	3	2	4	8	2.11049844441	0.91023934006	0.00822822992663	-0.0112883323496	0.263993221521	0.0340478718281	1.83289115429	-0.199893593788	15.6157848868
25	2	32	17.9153499404	2	3	2	7	8	2.11049844441	0.91023934006	0.015544125202	0.071793442304	0.228136616945	-0.027646780014	0.418806838989	2.31186366081	7.96611892346
25	2	33	22.3318028586	4	3	3	5	8	-2.11049844441	0.41023934006	0.000524974295062	0.0126382870749	-0.0765415847301	0.150337845087	1.17489104271	0.320822358131	10.0343976134
25	2	34	17.6655777657	2	3	1	4	8	-1.80314172108	1.17097392528	0.0332057026516	0.0198938093121	-0.0659778237343	-0.14280039072	1.6888245821	1.85678446293	8.13284817355
25	2	35	28.4477460936	3	3	1	6	8	-1.80314172108	1.17097392528	0.0753595452909	0.0392209566978	-0.0835773020983	-0.161026299	0.480256128311	0.473028002307	5.0828282802
25	2	36	20.0320255736	1	3	3	5	8	-2.11049844441	0.41023934006	-0.0228938379874	0.136387521411	-0.193101909757	0.22247004509	-1.54901797771	1.05054360628	15.082364711
25	2	37	16.3989735607	3	3	2	4	8	2.11049844441	0.91023934006	0.091089237689	0.0134057378482	-0.0805379271507	-0.027837395668	2.11663441658	0.662173762918	11.5157567532
25	2	38	23.9318310878	4	3	1	7	8	-1.80314172108	1.17097392528	0.0593848628977	-0.00432050170986	0.284007284045	-0.0549159646034	-0.548871231079	0.807754546404	6.2329369866
25	2	39	22.4316510048	1	3	0	7	8	1.80314172108	1.17097392528	-0.0442007609659	0.0551040870908	-0.162161779404	0.138520359993	1.75995974541	0.412072256207	13.8173812221
25	2	40	12.4990463186	2	3	2	6	8	2.11049844441	0.91023934006	0.0288091695385	0.0128533961289	-0.0929282575846	-0.0564091205597	2.06455140114	-0.372148871422	7.70049631326
