9	1	1	22.4149131973	2	5	2	4	8	2.11049844441	0.91023934006	0.00293235795098	0.0479037100445	0.5	0.5	1.62816345692	0.806516259909	11.3152859644
9	1	2	17.0149951065	4	2	3	5	8	-2.11049844441	0.41023934006	-0.0585039385158	-0.120310801521	1.62816345692	0.806516259909	-1.86720967293	0.962140768766	14.8836064193
9	1	3	21.4313107978	1	8	2	5	8	2.11049844441	0.91023934006	0.0464541904344	0.185607274224	-1.86720967293	0.962140768766	2.26319241524	1.14469629526	12.3492635901
9	1	4	20.0149751425	3	1	2	7	8	2.11049844441	0.91023934006	-0.0737694449329	-0.00832903232217	2.26319241524	1.14469629526	1.86936056614	1.29436695576	8.78608413254
9	1	5	15.1981245863	3	9	0	6	8	1.80314172108	1.17097392528	0.0597295901107	-0.00548378462229	1.86936056614	1.29436695576	2.35101950169	1.49322122335	12.8162118069
9	1	6	27.9478833882	4	9	3	6	8	-2.11049844441	0.41023934006	-0.0217128955164	0.0556399301149	2.35101950169	1.49322122335	1.60796427727	0.475586786866	19.7496733417
9	1	7	14.6318828367	2	9	3	7	8	-2.11049844441	0.41023934006	-0.0585194514706	-0.0157052954555	1.60796427727	0.475586786866	-1.68335771561	1.34109383821	10.9827062898
9	1	8	15.2132886979	1	4	2	6	8	2.11049844441	0.91023934006	-0.0317077634358	0.0359630376613	-1.68335771561	1.34109383821	1.49836391211	2.00059139729	13.850810337
9	1	9	21.515126532	2	0	2	4	8	2.11049844441	0.91023934006	0.0609364504285	-0.0352318691742	1.49836391211	2.00059139729	1.89599621296	1.14890038967	9.96616244784
9	1	10	12.0152987498	4	5	2	4	8	2.11049844441	0.91023934006	-0.0431971683009	-0.159492627495	1.89599621296	1.14890038967	1.71039402485	1.29462951422	9.66824210574
9	1	11	22.715384922	3	0	1	6	8	-1.80314172108	1.17097392528	0.129586163214	0.050842573265	1.71039402485	1.29462951422	-1.97628641129	1.45813000202	7.86855896619
9	1	12	19.6483064021	1	9	3	6	8	-2.11049844441	0.41023934006	0.0620631597877	0.0120945751747	-1.97628641129	1.45813000202	-2.89660000801	0.674066245556	12.8172841427
9	1	13	18.9317335388	3	3	3	4	8	-2.11049844441	0.41023934006	-0.0547653360632	0.0610394884802	-2.89660000801	0.674066245556	-2.07080316544	1.254301548	11.5000567396
9	1	14	17.3651403996	2	8	0	5	8	1.80314172108	1.17097392528	-0.101925766558	-0.102379003039	-2.07080316544	1.254301548	1.78628575802	0.695879995823	8.0331030402
9	1	15	12.3319223904	1	7	0	6	8	1.80314172108	1.17097392528	-0.115770657333	-0.0190404052027	1.78628575802	0.695879995823	0.0918003022671	1.39209866524	8.23397422894
9	1	16	19.5990490594	4	8	0	7	8	1.80314172108	1.17097392528	0.17406319901	0.0261084934202	0.0918003022671	1.39209866524	2.80074429512	0.125983446836	7.00039455331
9	1	17	10.2655289391	3	6	2	4	8	2.11049844441	0.91023934006	0.00144594931627	0.0561633324235	2.80074429512	0.125983446836	1.92957115173	1.26667553186	5.85120140114
9	1	18	16.9818020128	4	0	3	6	8	-2.11049844441	0.41023934006	0.0203328772727	-0.149434894141	1.92957115173	1.26667553186	-0.886837601662	1.5116481781	5.48562136838
9	1	19	16.248381102	1	1	3	4	8	-2.11049844441	0.41023934006	-0.000103593166672	-0.130327656557	-0.886837601662	1.5116481781	-1.92923879623	0.806429684162	8.20015411079
9	1	20	12.6986170473	2	1	3	5	8	-2.11049844441	0.41023934006	0.120225062105	0.0361188765642	-1.92923879623	0.806429684162	-1.61737585068	0.834841877222	7.54967496147
9	1	21	17.8326200644	3	4	3	4	8	-2.11049844441	0.41023934006	-0.117636784749	-0.0169530158391	-1.61737585068	0.834841877222	-1.65343809128	1.10132294893	5.33436773449
9	1	22	15.7985241632	2	6	3	6	8	-2.11049844441	0.41023934006	-0.0246607656271	0.095550813546	-1.65343809128	1.10132294893	-2.01427674294	0.483530407771	6.09975252007
9	1	23	16.5483535356	1	5	1	4	8	-1.80314172108	1.17097392528	-0.0206705173609	-0.194480914856	-2.01427674294	0.483530407771	-1.78426241875	0.962526649237	5.55121035149
9	1	24	16.331770141	4	6	1	4	8	-1.80314172108	1.17097392528	0.0854176905288	0.010206551355	-1.78426241875	0.962526649237	-1.79420375824	1.30829596519	5.91777771488
9	1	25	17.497578847	2	2	1	6	8	-1.80314172108	1.17097392528	-0.00920893190393	0.0322502556465	-1.79420375824	1.30829596519	-0.958646655083	1.45977777243	6.5330468097
9	1	26	15.1985959196	4	3	0	7	8	1.80314172108	1.17097392528	0.0523913642714	0.0261281021134	-0.958646655083	1.45977777243	1.56787335873	0.835669249296	4.56707450391
9	1	27	15.0986777079	3	5	0	7	8	1.80314172108	1.17097392528	0.0565937769998	-0.0038800904712	1.56787335873	0.835669249296	1.40332329273	1.30116981268	4.18470892565
9	1	28	16.4652551317	1	0	1	4	8	-1.80314172108	1.17097392528	-0.0666116575478	-0.000575955399011	1.40332329273	1.30116981268	-1.72557783127	1.09758394957	9.41729168658
9	1	29	17.1817395725	2	3	0	7	8	1.80314172108	1.17097392528	0.145655373738	0.0319493055133	-1.72557783127	1.09758394957	1.64019441605	1.39101785421	6.23316053167
9	1	30	11.7488829865	3	8	1	5	8	-1.80314172108	1.17097392528	-0.0180428952208	-0.0794115449265	1.64019441605	1.39101785421	-1.73355746269	1.30234616995	5.61785913321
9	1	31	11.3991880309	1	2	3	7	8	-2.11049844441	0.41023934006	-0.0580319847595	0.00133877371497	-1.73355746269	1.30234616995	-0.716229915619	1.34654319286	7.03433534867
9	1	32	16.6815816874	4	7	1	6	8	-1.80314172108	1.17097392528	0.015993796104	-0.0404478624374	-0.716229915619	1.34654319286	-0.627215743065	1.42516082525	4.9339336527
9	1	33	15.1151488408	4	1	2	4	8	2.11049844441	0.91023934006	0.00871511712889	-0.0177290233842	-0.627215743065	1.42516082525	1.87197387218	0.328791201115	4.39977568433
9	1	34	10.9824079106	2	7	2	4	8	2.11049844441	0.91023934006	0.00570774476368	0.0516809142499	1.87197387218	0.328791201115	2.16509866714	0.674351379275	7.06628860342
9	1	35	10.5986380844	3	7	2	6	8	2.11049844441	0.91023934006	-0.0214653118847	-0.0352149450544	2.16509866714	0.674351379275	1.47661703825	1.928789258	5.13480773986
9	1	36	15.8307256481	1	6	2	7	8	2.11049844441	0.91023934006	0.064730644316	0.0143229084881	1.47661703825	1.928789258	2.04255151749	0.769965529442	9.98456771676
9	1	37	12.3153577337	3	2	3	5	8	-2.11049844441	0.41023934006	-0.0544574503268	-0.0717358708753	2.04255151749	0.769965529442	-1.42450833321	1.46970850229	4.76726952284
9	1	38	17.7151640756	1	3	0	5	8	1.80314172108	1.17097392528	-0.0456713335323	-0.0338980905824	-1.42450833321	1.46970850229	1.24531430006	1.40193510056	12.3006070884
9	1	39	15.7984339626	2	4	1	6	8	-1.80314172108	1.17097392528	0.0675637968291	-0.0133958311281	1.24531430006	1.40193510056	-1.49335289001	0.574942812324	5.05001192664
9	1	40	15.6155114197	4	4	2	5	8	2.11049844441	0.91023934006	0.00672669397212	0.156308981153	-1.49335289001	0.574942812324	2.42826938629	1.01078408957	4.65250754437
