30	1	1	56.1803849742	2	8	0	4	8	1.80314172108	1.17097392528	-0.0311438910081	0.0723396715597	0.166878509521	0.175451487303	2.16428546906	1.4961964488	10.8652400173
30	1	2	27.4314926131	4	8	3	6	8	-2.11049844441	0.41023934006	0.00754374591598	-0.00992172213827	-0.229490470886	-0.134479701519	-2.20947976112	0.843600898981	12.4330008797
30	1	3	15.915586914	1	8	0	6	8	1.80314172108	1.17097392528	0.193782585372	-0.0359771009926	0.379263567924	0.224951267242	2.48122267723	0.871481686831	16.2830159618
30	1	4	20.657667802	3	8	0	6	8	1.80314172108	1.17097392528	0.0065416543512	-0.00359202480549	-0.117492076755	-0.0678621530533	0.683883357048	2.32743263245	8.46646752754
30	1	5	20.5156239653	2	8	0	6	8	1.80314172108	1.17097392528	0.1153796124	-0.00131363602365	-0.0258046209812	0.0226272940636	0.71935312748	1.89103555679	9.79956191497
30	1	6	14.9021282546	1	8	0	4	8	1.80314172108	1.17097392528	0.0063877220648	-0.0378134311586	0.301407623291	0.00208112597466	1.96395938396	1.45123928785	18.4992113492
30	1	7	21.4820872937	3	8	1	4	8	-1.80314172108	1.17097392528	-0.0933633479796	-0.0217597666704	-0.0580078557134	-0.0467511415482	-2.21993346214	0.748307317495	6.85741856697
30	1	8	19.1652732378	4	8	3	5	8	-2.11049844441	0.41023934006	-0.0412800617151	-0.073732935317	0.0286140937358	-0.0686596632004	-1.79953379631	0.708104878664	8.78329410173
30	1	9	13.8490594602	4	8	0	4	8	1.80314172108	1.17097392528	-0.0230266377653	0.0363121696886	-0.119181287289	-0.0980855226517	1.17803196907	1.54821836948	10.820465975
30	1	10	18.7352437953	3	8	3	6	8	-2.11049844441	0.41023934006	-0.148322294181	0.0149862306271	-0.108709049225	-0.0523900985718	-2.21462745667	0.211641341448	10.1392917221
30	1	11	25.2088050412	1	8	0	7	8	1.80314172108	1.17097392528	-0.00389484834901	-0.00794833446305	-0.479910385609	-0.151370346546	1.93596975803	1.45755028725	24.1155220368
30	1	12	27.4652472012	2	8	0	7	8	1.80314172108	1.17097392528	-0.0218796596648	-0.0187819706415	0.212204906344	-0.0406653285027	2.05468206406	1.05373215675	7.49389250028
30	1	13	21.4983953536	1	8	3	6	8	-2.11049844441	0.41023934006	-0.00593122448861	-0.092314645526	0.245752769709	0.151611357927	-2.33639521599	0.588396728039	15.2157147588
30	1	14	18.0323578211	3	8	3	6	8	-2.11049844441	0.41023934006	-0.0469242228954	-0.0328026280238	-0.135250908136	-0.0887951254845	-2.16820187569	0.469635058194	14.1521830119
