10	1	14.8475751075
10	5	21.3637752101
10	8	24.1968862187
10	0	12.5814308336
10	6	19.1142272769
10	8	22.7805776837
10	2	7.71538702694
10	7	16.497777405
10	8	27.6968715352
10	0	10.2145694505
10	5	20.1303943934
10	8	29.9629866451
10	2	7.98010159659
10	5	15.4626871467
10	8	27.6617915616
10	3	9.21494815449
10	4	17.3316641441
10	8	28.5301690509
10	2	9.19921997111
10	5	15.9310601319
10	8	28.230170307
10	2	8.53178264155
10	6	12.7987395217
10	8	15.7144156072
10	0	8.81580434565
10	7	16.1648180136
10	8	35.9799403901
10	0	8.2655691669
10	7	15.6645509986
10	8	24.4472734583
10	3	9.0319380567
10	4	15.615579625
10	8	26.5805596915
10	1	8.54908923736
10	7	14.1148610158
10	8	25.3639216708
10	1	8.58134927957
10	5	13.3307615019
10	8	15.9305764485
10	3	7.0655807324
10	5	11.6328316016
10	8	15.7814872111
10	0	7.92703932678
10	7	14.7485600062
10	8	24.3148436563
10	1	7.94862332111
10	5	13.4148200216
10	8	15.731140874
10	3	8.28292898947
10	4	14.4981309566
10	8	23.0818770903
10	0	13.0816524674
10	5	19.3644596856
10	8	31.2471501426
10	0	7.3155318164
10	6	15.2319594531
10	8	17.8813316585
10	1	8.39858822613
10	5	19.481001624
10	8	21.9807816577
10	2	7.26614423363
10	5	14.0148717323
10	8	24.4474821136
10	1	7.6491830164
10	7	15.8149038629
10	8	19.8812432181
10	0	6.94920953015
10	4	11.215300986
10	8	13.6650495545
10	3	7.04953425989
10	7	21.7309822393
10	8	39.3462241578
10	1	8.40266500652
10	5	14.3020606818
10	8	16.1020860683
10	0	7.44843553534
10	7	14.6647390427
10	8	22.2810212283
10	1	6.54821667535
10	7	12.0977449758
10	8	17.56407626
10	1	6.43220556096
10	4	19.7474990699
10	8	24.5303905762
10	0	12.9815041953
10	6	17.6689719831
10	8	20.6473773072
10	2	7.2817848235
10	6	10.4648478006
10	8	12.2482449908
10	3	6.4152515684
10	4	13.7485185276
10	8	22.4805789436
10	0	7.34957542278
10	6	11.2817171442
10	8	19.1475297273
10	1	6.06888203202
10	6	14.7015600862
10	8	19.4678624433
10	2	7.46527406355
10	5	14.1645800412
10	8	22.4305501286
10	2	9.08170091456
10	5	22.3471151878
10	8	28.3133546472
10	1	7.14846483897
10	6	14.7979069519
10	8	23.5499528154
10	3	6.74853398171
10	6	12.8313485696
10	8	21.1472842795
10	3	6.48184434211
10	5	11.814784461
10	8	19.7808057344
10	1	5.56527168236
10	5	10.2982295421
10	8	12.2813840244
10	3	5.9152306881
10	5	14.4825006294
10	8	21.9304959379
